Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,DAL,1,Kidd-Terry-Marion-Nowitzki-Dampier,343.3,1.14,0.95,+133,25,12,67.5
0910,DAL,2,Kidd-Butler-Marion-Nowitzki-Haywood,220.4,1.11,1.07,+9,10,8,55.5
0910,DAL,3,Barea-Kidd-Marion-Nowitzki-Dampier,177.2,1.17,1.01,+52,9,5,64.2
0910,DAL,4,Kidd-Terry-Marion-Nowitzki-Gooden,148.1,1.15,1.17,-8,13,14,48.1
0910,DAL,5,Barea-Terry-Howard-Nowitzki-Gooden,98.2,1.05,1.12,-20,9,14,39.1
0910,DAL,6,Kidd-Howard-Marion-Nowitzki-Dampier,96.3,1.10,0.92,+30,5,2,71.4
0910,DAL,7,Kidd-Terry-Butler-Nowitzki-Haywood,93.8,1.08,0.87,+38,8,4,66.6
0910,DAL,8,Kidd-Terry-Howard-Nowitzki-Gooden,82.4,1.08,1.02,+18,9,7,56.2
0910,DAL,9,Kidd-Terry-Howard-Marion-Gooden,82.3,1.13,1.13,-7,7,10,41.1
0910,DAL,10,Beaubois-Kidd-Marion-Nowitzki-Dampier,79.3,1.10,1.07,-1,2,6,25.0
0910,DAL,11,Kidd-Terry-Marion-Nowitzki-Haywood,74.2,1.14,1.07,+12,8,9,47.0
0910,DAL,12,Kidd-Terry-Howard-Nowitzki-Dampier,70.8,1.28,1.10,+28,7,5,58.3
0910,DAL,13,Beaubois-Kidd-Marion-Nowitzki-Gooden,60.4,1.10,1.01,+11,4,3,57.1
0910,DAL,14,Beaubois-Kidd-Butler-Marion-Nowitzki,53.1,1.23,1.10,+10,3,2,60.0
0910,DAL,15,Barea-Kidd-Terry-Nowitzki-Gooden,52.9,1.17,1.15,+9,6,3,66.6
0910,DAL,16,Kidd-Butler-Marion-Nowitzki-Dampier,46.7,0.89,0.91,-5,4,5,44.4
0910,DAL,17,Kidd-Terry-Howard-Marion-Nowitzki,44.2,1.06,1.17,-10,4,6,40.0
0910,DAL,18,Beaubois-Kidd-Ross-Nowitzki-Gooden,39.3,1.04,0.96,+4,2,1,66.6
0910,DAL,19,Barea-Terry-Marion-Nowitzki-Gooden,38.0,1.45,0.93,+34,3,5,37.5
0910,DAL,20,Kidd-Stevenson-Butler-Nowitzki-Dampier,37.2,1.10,1.07,+3,1,3,25.0
