Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,SAS,1,Parker-Green-Leonard-Diaw-Duncan,264.2,1.17,1.06,+62,22,12,64.7
1415,SAS,2,Parker-Green-Leonard-Duncan-Splitter,263.9,1.18,0.96,+110,20,6,76.9
1415,SAS,3,Parker-Ginobili-Leonard-Diaw-Duncan,156.1,0.99,1.08,-19,14,18,43.7
1415,SAS,4,Parker-Green-Leonard-Bonner-Duncan,140.8,1.12,1.00,+31,9,9,50.0
1415,SAS,5,Parker-Green-Leonard-Duncan-Baynes,121.9,0.97,1.00,-12,6,8,42.8
1415,SAS,6,Joseph-Belinelli-Ginobili-Diaw-Baynes,73.5,1.09,0.92,+25,9,4,69.2
1415,SAS,7,Mills-Belinelli-Ginobili-Diaw-Splitter,56.2,0.94,0.90,+4,5,5,50.0
1415,SAS,8,Mills-Belinelli-Ginobili-Diaw-Baynes,51.6,1.01,0.79,+24,8,4,66.6
1415,SAS,9,Joseph-Belinelli-Green-Duncan-Splitter,44.8,1.04,1.17,-16,1,5,16.6
1415,SAS,10,Parker-Belinelli-Leonard-Diaw-Duncan,41.8,1.17,1.11,+2,4,8,33.3
1415,SAS,11,Joseph-Green-Leonard-Diaw-Baynes,40.4,1.04,0.75,+24,4,1,80.0
1415,SAS,12,Mills-Ginobili-Leonard-Diaw-Baynes,39.7,1.14,1.03,+4,6,6,50.0
1415,SAS,13,Parker-Ginobili-Green-Diaw-Duncan,35.6,0.78,1.09,-20,6,6,50.0
1415,SAS,14,Joseph-Ginobili-Green-Diaw-Duncan,35.4,1.23,1.01,+9,6,4,60.0
1415,SAS,15,Parker-Belinelli-Green-Leonard-Duncan,34.3,1.29,0.95,+25,8,6,57.1
1415,SAS,16,Parker-Ginobili-Leonard-Diaw-Baynes,31.3,1.11,0.95,+14,12,6,66.6
1415,SAS,17,Joseph-Ginobili-Leonard-Diaw-Duncan,29.7,1.03,0.90,+7,5,8,38.4
1415,SAS,18,Parker-Belinelli-Leonard-Duncan-Baynes,29.2,1.22,1.11,+10,6,3,66.6
1415,SAS,19,Parker-Belinelli-Green-Duncan-Splitter,28.0,0.98,1.11,-8,2,3,40.0
1415,SAS,20,Joseph-Ginobili-Green-Diaw-Splitter,27.4,1.27,0.96,+17,5,0,100
