Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,DEN,1,Mudiay-Harris-Gallinari-Faried-Jokic,289.3,1.07,1.10,-14,6,13,31.5
1516,DEN,2,Mudiay-Harris-Sampson-Faried-Jokic,192.9,1.16,1.04,+38,8,6,57.1
1516,DEN,3,Mudiay-Harris-Gallinari-Faried-Hickson,120.7,1.05,1.10,-12,3,4,42.8
1516,DEN,4,Mudiay-Harris-Gallinari-Arthur-Jokic,96.8,1.17,1.02,+30,5,5,50.0
1516,DEN,5,Mudiay-Harris-Sampson-Arthur-Jokic,90.2,0.93,1.20,-53,3,8,27.2
1516,DEN,6,Mudiay-Harris-Barton-Gallinari-Faried,86.7,1.19,1.18,-2,5,9,35.7
1516,DEN,7,Augustin-Barton-Toupane-Lauvergne-Nurkic,81.1,1.27,1.06,+30,6,1,85.7
1516,DEN,8,Nelson-Foye-Barton-Arthur-Jokic,80.1,1.03,1.08,-8,6,8,42.8
1516,DEN,9,Mudiay-Harris-Gallinari-Faried-Lauvergne,69.9,1.00,1.10,-14,3,8,27.2
1516,DEN,10,Nelson-Harris-Barton-Gallinari-Faried,66.0,1.17,1.10,+14,6,4,60.0
1516,DEN,11,Augustin-Barton-Toupane-Arthur-Lauvergne,65.1,1.16,1.06,+17,6,2,75.0
1516,DEN,12,Nelson-Harris-Gallinari-Faried-Lauvergne,64.4,1.15,1.31,-21,1,5,16.6
1516,DEN,13,Nelson-Harris-Papanikolaou-Faried-Lauvergne,63.2,0.85,1.21,-45,0,5,0.0
1516,DEN,14,Augustin-Harris-Barton-Arthur-Lauvergne,54.0,1.04,1.29,-30,3,6,33.3
1516,DEN,15,Foye-Barton-Papanikolaou-Arthur-Jokic,51.2,1.19,0.89,+29,7,0,100
1516,DEN,16,Nelson-Harris-Gallinari-Faried-Jokic,50.0,0.98,1.12,-9,4,3,57.1
1516,DEN,17,Mudiay-Harris-Barton-Arthur-Jokic,49.5,1.04,0.93,+18,7,5,58.3
1516,DEN,18,Augustin-Barton-Sampson-Arthur-Lauvergne,48.3,0.98,0.97,-2,3,3,50.0
1516,DEN,19,Harris-Foye-Barton-Arthur-Jokic,38.5,1.22,0.82,+28,7,1,87.5
1516,DEN,20,Mudiay-Harris-Barton-Faried-Jokic,36.9,0.99,1.14,-9,5,6,45.4
