Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,UTA,1,Williams-Brewer-Kirilenko-Boozer-Okur,973,1.13,1.09,+79,30,25,54.5
0708,UTA,2,Williams-Korver-Harpring-Millsap-Okur,221,1.13,1.09,+9,19,20,48.7
0708,UTA,3,Williams-Korver-Kirilenko-Boozer-Okur,181,1.19,1.11,+31,18,15,54.5
0708,UTA,4,Williams-Miles-Brewer-Boozer-Okur,137,1.20,1.12,+28,4,6,40.0
0708,UTA,5,Williams-Brewer-Kirilenko-Boozer-Collins,133,1.07,1.07,+0,5,9,35.7
0708,UTA,6,Williams-Brewer-Kirilenko-Millsap-Boozer,127,1.28,1.01,+77,25,4,86.2
0708,UTA,7,Price-Korver-Harpring-Millsap-Okur,117,1.16,1.08,+15,12,11,52.1
0708,UTA,8,Price-Brewer-Harpring-Millsap-Boozer,83,1.04,1.07,-10,10,12,45.4
0708,UTA,9,Williams-Korver-Harpring-Boozer-Okur,64,1.28,1.03,+34,15,9,62.5
0708,UTA,10,Williams-Price-Kirilenko-Boozer-Okur,62,1.23,1.06,+23,6,3,66.6
0708,UTA,11,Williams-Brewer-Harpring-Boozer-Okur,58,1.13,1.20,-7,7,8,46.6
0708,UTA,12,Williams-Miles-Kirilenko-Boozer-Okur,44,0.91,1.03,-16,6,5,54.5
0708,UTA,13,Williams-Giricek-Kirilenko-Boozer-Okur,42,1.21,1.04,+14,6,4,60.0
0708,UTA,14,Williams-Brewer-Harpring-Millsap-Boozer,42,1.01,1.08,-10,7,8,46.6
0708,UTA,15,Williams-Korver-Harpring-Millsap-Boozer,41,0.96,1.30,-26,5,10,33.3
0708,UTA,16,Hart-Brewer-Harpring-Boozer-Collins,40,0.94,1.12,-12,4,8,33.3
0708,UTA,17,Hart-Price-Miles-Millsap-Collins,38,1.13,0.77,+32,6,2,75.0
0708,UTA,18,Williams-Miles-Kirilenko-Millsap-Boozer,36,1.18,1.08,-1,4,5,44.4
0708,UTA,19,Williams-Giricek-Harpring-Millsap-Collins,35,0.89,1.07,-12,2,5,28.5
0708,UTA,20,Williams-Korver-Kirilenko-Millsap-Okur,35,1.36,0.96,+28,8,4,66.6
