Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,MIA,1,Arroyo-Wade-Richardson-Beasley-O'Neal,286.2,1.11,1.03,+47,13,11,54.1
0910,MIA,2,Alston-Wade-Richardson-Beasley-O'Neal,248.0,1.03,1.05,-13,7,13,35.0
0910,MIA,3,Chalmers-Wade-Richardson-Beasley-O'Neal,214.3,1.11,1.05,+19,9,12,42.8
0910,MIA,4,Arroyo-Wade-Richardson-Beasley-Anthony,143.6,1.11,1.05,+21,13,9,59.0
0910,MIA,5,Chalmers-Wade-Richardson-Haslem-O'Neal,115.3,1.18,1.15,+14,8,9,47.0
0910,MIA,6,Chalmers-Wade-Wright-Haslem-Anthony,108.4,1.08,0.90,+34,15,13,53.5
0910,MIA,7,Chalmers-Wade-Richardson-Haslem-Anthony,105.5,1.10,0.92,+29,17,10,62.9
0910,MIA,8,Alston-Wade-Richardson-Haslem-O'Neal,99.2,1.13,0.94,+37,12,5,70.5
0910,MIA,9,Chalmers-Wright-Beasley-Haslem-Anthony,95.4,0.86,1.07,-38,5,12,29.4
0910,MIA,10,Arroyo-Wade-Richardson-Haslem-Anthony,94.3,1.06,1.04,-2,8,13,38.0
0910,MIA,11,Chalmers-Wade-Jones-Beasley-O'Neal,94.0,1.12,1.04,+15,5,0,100
0910,MIA,12,Arroyo-Wade-Richardson-Haslem-O'Neal,77.8,1.14,1.06,+16,8,8,50.0
0910,MIA,13,Chalmers-Arroyo-Wright-Haslem-O'Neal,58.7,1.09,1.03,+7,4,2,66.6
0910,MIA,14,Arroyo-Wade-Richardson-Beasley-Haslem,50.9,1.28,1.25,+5,7,5,58.3
0910,MIA,15,Chalmers-Wade-Wright-Beasley-Haslem,46.7,1.07,1.05,+4,4,8,33.3
0910,MIA,16,Alston-Wade-Richardson-Beasley-Anthony,44.1,1.28,0.90,+31,6,2,75.0
0910,MIA,17,Chalmers-Arroyo-Wright-Beasley-Haslem,43.8,0.92,0.80,+10,3,2,60.0
0910,MIA,18,Arroyo-Wright-Beasley-Haslem-Anthony,43.5,0.80,0.97,-16,2,7,22.2
0910,MIA,19,Chalmers-Wade-Richardson-Beasley-Anthony,43.0,1.00,1.32,-32,3,7,30.0
0910,MIA,20,Alston-Wade-Wright-Beasley-O'Neal,42.7,1.24,1.09,+13,5,3,62.5
