Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,PHO,1,Melton-Booker-Bridges-Warren-Ayton,188.6,1.08,1.25,-64,4,10,28.5
1819,PHO,2,Canaan-Booker-Ariza-Warren-Ayton,98.3,1.04,1.34,-53,1,7,12.5
1819,PHO,3,Canaan-Booker-Ariza-Anderson-Ayton,84.1,1.08,1.08,-2,2,5,28.5
1819,PHO,4,T.Johnson-Booker-OubreJr.-Bender-Ayton,76.1,1.04,1.12,-9,2,4,33.3
1819,PHO,5,T.Johnson-Booker-OubreJr.-Bridges-Ayton,74.6,1.26,1.18,+11,7,5,58.3
1819,PHO,6,Booker-Bridges-Ariza-Warren-Ayton,71.7,1.09,1.06,+4,6,3,66.6
1819,PHO,7,T.Johnson-Booker-OubreJr.-Jackson-Ayton,67.4,1.16,1.12,+11,6,4,60.0
1819,PHO,8,Melton-Booker-Bridges-Bender-Ayton,62.6,1.18,1.16,+4,3,2,60.0
1819,PHO,9,Melton-Bridges-Jackson-Warren-Ayton,53.6,1.06,1.03,+0,2,3,40.0
1819,PHO,10,T.Johnson-Booker-Bridges-Jackson-Ayton,49.7,0.98,1.10,-12,4,5,44.4
1819,PHO,11,Crawford-Booker-Bridges-Warren-Ayton,43.3,1.21,1.09,+10,6,2,75.0
1819,PHO,12,Booker-OubreJr.-Bridges-Warren-Ayton,37.4,1.22,1.15,-3,2,2,50.0
1819,PHO,13,Crawford-OubreJr.-Bridges-Jackson-Holmes,36.4,1.08,1.10,-5,4,5,44.4
1819,PHO,14,Canaan-Booker-Bridges-Warren-Ayton,34.3,1.16,1.17,+1,3,5,37.5
1819,PHO,15,Crawford-Booker-Bridges-Jackson-Holmes,32.1,1.04,1.03,+1,3,5,37.5
1819,PHO,16,Okobo-Bridges-Jackson-Spalding-Bender,31.5,1.25,1.28,-2,1,2,33.3
1819,PHO,17,Melton-Bridges-Ariza-Jackson-Ayton,27.9,1.14,1.19,-2,1,3,25.0
1819,PHO,18,Okobo-Booker-Bridges-Jackson-Holmes,27.4,1.13,1.35,-14,2,5,28.5
1819,PHO,19,Booker-OubreJr.-Bridges-Jackson-Ayton,26.2,1.06,1.17,-6,3,4,42.8
1819,PHO,20,Crawford-Booker-Bridges-Jackson-Ayton,26.1,1.02,1.27,-16,2,5,28.5
