Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,WAS,1,Wall-Beal-Pierce-Nene-Gortat,595.4,1.08,1.03,+64,21,14,60.0
1415,WAS,2,Wall-Beal-Pierce-Humphries-Gortat,318.1,1.01,1.01,+6,16,8,66.6
1415,WAS,3,Wall-Temple-Pierce-Nene-Gortat,242.4,1.00,0.93,+42,13,7,65.0
1415,WAS,4,A.Miller-Porter-Butler-Humphries-Seraphin,130.4,1.09,1.14,-17,8,9,47.0
1415,WAS,5,Wall-Beal-Porter-Gooden-Gortat,79.9,1.08,0.89,+25,6,3,66.6
1415,WAS,6,Wall-Beal-Pierce-Gooden-Gortat,70.8,1.10,0.97,+17,8,2,80.0
1415,WAS,7,Wall-Beal-Butler-Humphries-Gortat,67.7,1.11,1.07,+7,11,8,57.8
1415,WAS,8,A.Miller-Porter-Butler-Nene-Seraphin,67.2,1.14,1.03,+12,4,7,36.3
1415,WAS,9,Wall-Beal-Porter-Humphries-Gortat,66.6,1.08,1.02,+9,6,6,50.0
1415,WAS,10,Wall-Beal-Porter-Nene-Gortat,66.3,1.09,0.97,+16,5,4,55.5
1415,WAS,11,Wall-Porter-Pierce-Nene-Gortat,61.6,1.09,1.09,-1,4,3,57.1
1415,WAS,12,A.Miller-Beal-Butler-Humphries-Seraphin,61.6,1.08,1.12,-6,5,8,38.4
1415,WAS,13,Wall-Temple-Porter-Nene-Gortat,48.3,1.04,0.95,+9,3,1,75.0
1415,WAS,14,A.Miller-Porter-Butler-Gooden-Seraphin,48.1,1.04,1.11,-12,2,6,25.0
1415,WAS,15,Wall-Temple-Pierce-Gooden-Gortat,45.7,1.05,1.00,+2,3,5,37.5
1415,WAS,16,Wall-Beal-Butler-Nene-Gortat,42.1,1.06,0.77,+25,11,4,73.3
1415,WAS,17,Wall-Temple-Porter-Gooden-Gortat,41.8,1.24,1.05,+21,6,4,60.0
1415,WAS,18,Wall-Porter-Butler-Humphries-Gortat,41.5,1.33,0.88,+42,13,4,76.4
1415,WAS,19,A.Miller-Webster-Butler-Humphries-Seraphin,39.8,0.69,1.04,-29,0,6,0.0
1415,WAS,20,Wall-Beal-Butler-Pierce-Gortat,37.5,1.09,1.11,+3,6,5,54.5
