Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,ATL,1,Young-Huerter-Hunter-Reddish-Collins,201.4,1.21,1.15,+25,11,10,52.3
1920,ATL,2,Young-Hunter-Reddish-Parker-Jones,96.2,1.16,1.41,-53,3,9,25.0
1920,ATL,3,Young-Huerter-Hunter-Collins-Dedmon,91.9,1.18,1.20,-4,3,5,37.5
1920,ATL,4,Young-Huerter-Hunter-Collins-Fernando,79.2,0.99,1.10,-21,3,10,23.0
1920,ATL,5,Young-Hunter-Bembry-Parker-Jones,68.0,1.31,1.24,+6,6,8,42.8
1920,ATL,6,Young-Huerter-Hunter-Parker-Jones,58.3,1.00,1.29,-31,2,7,22.2
1920,ATL,7,Young-Huerter-Hunter-Collins-Jones,57.4,1.12,1.02,+15,6,2,75.0
1920,ATL,8,Young-Hunter-Reddish-Parker-Len,44.8,1.15,1.27,-16,6,7,46.1
1920,ATL,9,Young-Hunter-Bembry-Parker-Len,39.9,1.23,1.03,+14,4,5,44.4
1920,ATL,10,Young-Hunter-Reddish-Collins-Len,37.0,1.08,0.88,+19,4,1,80.0
1920,ATL,11,Young-Huerter-Carter-Hunter-Collins,35.8,1.16,1.21,+0,6,6,50.0
1920,ATL,12,Young-Huerter-Reddish-Collins-Dedmon,28.9,1.35,1.20,+9,1,3,25.0
1920,ATL,13,Young-Huerter-Hunter-Reddish-Len,28.0,1.05,1.12,-7,4,6,40.0
1920,ATL,14,Young-Reddish-Bembry-Parker-Jones,27.2,1.36,1.07,+19,4,2,66.6
1920,ATL,15,Young-Huerter-Hunter-Parker-Len,26.0,1.28,1.04,+14,8,2,80.0
1920,ATL,16,Huerter-Hunter-Reddish-Collins-Len,25.1,0.74,1.08,-16,0,5,0.0
1920,ATL,17,Young-Carter-Hunter-Reddish-Len,25.0,1.07,1.13,-1,5,5,50.0
1920,ATL,18,Young-Huerter-Hunter-Reddish-Fernando,23.2,0.98,1.06,-7,1,4,20.0
1920,ATL,19,Huerter-Hunter-Reddish-Collins-Fernando,22.5,0.83,0.82,-2,3,2,60.0
1920,ATL,20,Young-Huerter-Hunter-Parker-Fernando,20.8,1.25,1.10,+10,3,3,50.0
