Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0809,MEM,1,Conley-Mayo-Gay-Arthur-Gasol,708,1.04,1.12,-140,21,36,36.8
0809,MEM,2,Conley-Mayo-Gay-Warrick-Gasol,370,1.10,1.13,-17,23,29,44.2
0809,MEM,3,Lowry-Mayo-Gay-Warrick-Gasol,155,1.07,1.21,-43,10,18,35.7
0809,MEM,4,Lowry-Mayo-Gay-Arthur-Gasol,96,0.99,1.17,-23,8,9,47.0
0809,MEM,5,Conley-Mayo-Gay-Warrick-Milicic,87,1.14,1.21,-19,10,10,50.0
0809,MEM,6,Lowry-Mayo-Gay-Arthur-Milicic,84,1.06,1.12,-14,6,8,42.8
0809,MEM,7,Conley-Mayo-Gay-Milicic-Gasol,77,0.92,1.05,-15,4,8,33.3
0809,MEM,8,Conley-Mayo-Ross-Gay-Gasol,73,1.06,1.21,-15,8,12,40.0
0809,MEM,9,Conley-Mayo-Ross-Warrick-Gasol,68,1.01,1.11,-12,4,10,28.5
0809,MEM,10,Conley-Ross-Gay-Warrick-Gasol,64,1.07,1.09,+5,12,10,54.5
0809,MEM,11,Lowry-Mayo-Gay-Milicic-Gasol,63,0.95,1.03,-11,2,5,28.5
0809,MEM,12,Conley-Mayo-Buckner-Gay-Gasol,63,1.07,1.10,+4,9,6,60.0
0809,MEM,13,Lowry-Mayo-Ross-Warrick-Milicic,58,0.93,1.12,-26,3,10,23.0
0809,MEM,14,Lowry-Mayo-Ross-Warrick-Gasol,56,1.13,1.19,-5,10,9,52.6
0809,MEM,15,Conley-Mayo-Gay-Warrick-Arthur,49,0.95,1.06,-6,10,7,58.8
0809,MEM,16,Conley-Mayo-Buckner-Warrick-Gasol,47,1.14,1.21,-14,7,8,46.6
0809,MEM,17,Conley-Ross-Buckner-Warrick-Gasol,42,1.12,0.98,+15,10,3,76.9
0809,MEM,18,Lowry-Mayo-Ross-Gay-Gasol,39,0.83,1.16,-24,3,5,37.5
0809,MEM,19,Lowry-Ross-Gay-Warrick-Milicic,37,0.94,0.97,+0,5,9,35.7
0809,MEM,20,Conley-Mayo-Gay-Arthur-Milicic,37,0.94,1.16,-19,6,10,37.5
