Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2122,CHI,1,Dosunmu-LaVine-Green-DeRozan-Vucevic,267.0,1.19,1.21,-10,10,12,45.4
2122,CHI,2,Ball-LaVine-Green-DeRozan-Vucevic,151.0,1.12,1.10,+6,5,6,45.4
2122,CHI,3,White-LaVine-Green-DeRozan-Vucevic,104.8,1.24,1.14,+16,4,6,40.0
2122,CHI,4,Ball-Caruso-LaVine-DeRozan-Vucevic,93.0,1.12,1.01,+34,11,4,73.3
2122,CHI,5,Dosunmu-Caruso-LaVine-DeRozan-Vucevic,90.7,1.09,1.29,-41,2,8,20.0
2122,CHI,6,White-Dosunmu-LaVine-BrownJr.-Vucevic,70.2,1.20,1.30,-27,6,11,35.2
2122,CHI,7,Ball-Caruso-LaVine-DeRozan-Bradley,66.8,1.29,0.95,+43,5,0,100
2122,CHI,8,Ball-LaVine-DeRozan-JonesJr.-Vucevic,63.8,1.07,1.15,-2,2,4,33.3
2122,CHI,9,Ball-LaVine-DeRozan-Williams-Vucevic,63.4,1.00,0.91,+14,3,2,60.0
2122,CHI,10,White-Dosunmu-LaVine-DeRozan-Vucevic,60.0,1.20,1.03,+41,13,4,76.4
2122,CHI,11,Ball-Dosunmu-LaVine-JonesJr.-Vucevic,53.2,1.11,1.06,+3,4,2,66.6
2122,CHI,12,Caruso-LaVine-Green-DeRozan-Vucevic,53.0,1.14,1.04,+7,3,6,33.3
2122,CHI,13,White-Dosunmu-LaVine-Green-Vucevic,50.8,1.06,0.99,+10,8,7,53.3
2122,CHI,14,White-Dosunmu-Green-DeRozan-Vucevic,49.8,1.05,1.13,-9,3,4,42.8
2122,CHI,15,White-Dosunmu-DeRozan-BrownJr.-Vucevic,48.2,1.05,1.24,-22,4,7,36.3
2122,CHI,16,White-Dosunmu-DeRozan-McKinnie-Vucevic,39.6,1.17,1.13,+4,2,2,50.0
2122,CHI,17,White-Thomas-DeRozan-BrownJr.-Cook,39.2,1.29,1.06,+13,6,4,60.0
2122,CHI,18,White-Dosunmu-Caruso-DeRozan-Vucevic,35.4,1.19,0.89,+25,5,1,83.3
2122,CHI,19,Dosunmu-Caruso-LaVine-Green-Vucevic,34.0,0.99,1.36,-27,3,6,33.3
2122,CHI,20,Ball-Caruso-Green-DeRozan-Vucevic,32.9,1.19,0.97,+13,3,1,75.0
