Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,PHI,1,Williams-Iguodala-Young-Brand-Dalembert,253.3,1.05,1.12,-26,5,14,26.3
0910,PHI,2,Holiday-Iguodala-Kapono-Brand-Dalembert,198.3,1.10,1.12,-3,7,7,50.0
0910,PHI,3,Williams-Iverson-Iguodala-Young-Dalembert,186.2,1.02,1.09,-29,2,11,15.3
0910,PHI,4,Holiday-Green-Iguodala-Brand-Dalembert,159.0,1.07,0.98,+25,7,9,43.7
0910,PHI,5,Holiday-Iverson-Iguodala-Brand-Dalembert,138.0,1.01,1.04,-11,4,6,40.0
0910,PHI,6,Holiday-Williams-Iguodala-Brand-Dalembert,119.2,1.05,1.15,-29,4,7,36.3
0910,PHI,7,Holiday-Green-Iguodala-Young-Dalembert,100.9,0.99,1.25,-55,2,12,14.2
0910,PHI,8,Iverson-Iguodala-Young-Brand-Dalembert,79.3,1.02,1.07,-6,3,3,50.0
0910,PHI,9,Williams-Green-Iguodala-Young-Dalembert,77.7,0.96,0.88,+10,7,7,50.0
0910,PHI,10,Williams-Green-Iguodala-Young-Brand,70.6,1.01,1.21,-28,2,15,11.7
0910,PHI,11,Williams-Iguodala-Young-Brand-Speights,55.6,1.17,1.05,+15,4,3,57.1
0910,PHI,12,Holiday-Green-Iguodala-Young-Brand,54.4,1.18,0.90,+29,10,4,71.4
0910,PHI,13,Holiday-Williams-Iguodala-Young-Brand,52.6,1.18,1.14,+14,4,4,50.0
0910,PHI,14,Williams-Carney-Iguodala-Young-Brand,46.8,1.06,0.81,+23,6,1,85.7
0910,PHI,15,Holiday-Williams-Iguodala-Young-Dalembert,42.5,1.28,1.30,-3,2,3,40.0
0910,PHI,16,Williams-Green-Iguodala-Young-Speights,41.3,1.11,1.41,-25,3,10,23.0
0910,PHI,17,Williams-Iverson-Iguodala-Young-Brand,41.1,1.30,1.00,+26,6,2,75.0
0910,PHI,18,Holiday-Iverson-Iguodala-Young-Dalembert,40.0,1.12,0.89,+19,4,1,80.0
0910,PHI,19,Williams-Iverson-Iguodala-Brand-Dalembert,36.7,1.01,1.15,-6,4,7,36.3
0910,PHI,20,Iverson-Green-Iguodala-Brand-Dalembert,35.5,1.14,0.78,+27,6,1,85.7
