Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,DET,1,Stuckey-Hamilton-Prince-Jerebko-Wallace,304.6,1.05,1.00,+18,9,11,45.0
0910,DET,2,Bynum-Hamilton-Prince-Jerebko-Maxiell,185.0,1.10,1.19,-42,5,11,31.2
0910,DET,3,Gordon-Stuckey-Jerebko-Villanueva-Wallace,167.2,1.09,1.12,-12,5,8,38.4
0910,DET,4,Atkins-Stuckey-Jerebko-Maxiell-Wallace,138.5,1.05,0.99,+10,6,5,54.5
0910,DET,5,Stuckey-Hamilton-Jerebko-Wilcox-Wallace,74.9,1.00,1.11,-16,3,4,42.8
0910,DET,6,Bynum-Gordon-Stuckey-Villanueva-Wallace,71.5,1.24,1.04,+22,7,4,63.6
0910,DET,7,Stuckey-Hamilton-Prince-Jerebko-Maxiell,67.2,1.17,1.07,+11,8,4,66.6
0910,DET,8,Bynum-Gordon-Prince-Villanueva-Maxiell,67.1,1.00,1.31,-42,2,17,10.5
0910,DET,9,Stuckey-Hamilton-Jerebko-Villanueva-Wallace,58.4,1.08,1.04,+10,4,2,66.6
0910,DET,10,Gordon-Stuckey-Prince-Villanueva-Wallace,54.8,1.18,1.04,+12,6,2,75.0
0910,DET,11,Stuckey-Hamilton-Prince-Wilcox-Wallace,53.2,0.90,1.16,-25,0,4,0.0
0910,DET,12,Gordon-Stuckey-Hamilton-Prince-Wallace,49.8,1.03,1.02,+7,7,5,58.3
0910,DET,13,Bynum-Gordon-Stuckey-Villanueva-Maxiell,45.7,1.29,1.23,+8,4,4,50.0
0910,DET,14,Stuckey-Hamilton-Prince-Villanueva-Wallace,45.6,0.97,1.27,-15,4,5,44.4
0910,DET,15,Bynum-Stuckey-Jerebko-Villanueva-Wallace,42.8,1.24,1.14,+6,4,4,50.0
0910,DET,16,Stuckey-Hamilton-Prince-Maxiell-Wallace,40.7,1.15,0.96,+11,3,3,50.0
0910,DET,17,Atkins-Stuckey-Jerebko-Villanueva-Wallace,40.5,1.24,1.29,-7,4,5,44.4
0910,DET,18,Bynum-Stuckey-Prince-Jerebko-Wallace,40.1,1.24,1.09,+11,2,2,50.0
0910,DET,19,Bynum-Gordon-Prince-Jerebko-Wallace,38.8,1.26,1.15,+9,2,2,50.0
0910,DET,20,Gordon-Stuckey-Prince-Villanueva-Maxiell,35.0,1.02,1.18,-5,2,3,40.0
