Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,OKC,1,Westbrook-Sefolosha-Durant-Ibaka-Perkins,%1306.2,1.11,1.00,+291,46,29,61.3
1213,OKC,2,Westbrook-Martin-Durant-Ibaka-Perkins,357.5,1.11,1.05,+49,33,28,54.0
1213,OKC,3,Westbrook-Martin-Durant-Ibaka-Collison,188.5,1.16,1.14,+20,26,24,52.0
1213,OKC,4,Westbrook-Martin-Sefolosha-Durant-Ibaka,135.2,1.17,1.10,+18,17,11,60.7
1213,OKC,5,Jackson-Fisher-Martin-Durant-Collison,109.1,1.19,1.06,+29,10,6,62.5
1213,OKC,6,Westbrook-Martin-Sefolosha-Durant-Collison,90.5,1.31,1.11,+40,19,11,63.3
1213,OKC,7,Maynor-Martin-Durant-Collison-Thabeet,82.2,1.14,1.01,+18,11,8,57.8
1213,OKC,8,Westbrook-Martin-Durant-Collison-Perkins,68.5,1.33,1.11,+35,16,9,64.0
1213,OKC,9,Maynor-Martin-Sefolosha-Collison-Thabeet,66.7,1.06,1.04,+0,10,8,55.5
1213,OKC,10,Jackson-Martin-Durant-Collison-Thabeet,55.0,1.00,0.96,+1,7,6,53.8
1213,OKC,11,Westbrook-Sefolosha-Durant-Ibaka-Thabeet,54.6,1.16,0.91,+22,4,2,66.6
1213,OKC,12,Westbrook-Martin-Sefolosha-Durant-Perkins,52.3,1.18,1.03,+19,10,7,58.8
1213,OKC,13,Jackson-Martin-Sefolosha-Collison-Thabeet,48.9,1.07,0.74,+31,8,6,57.1
1213,OKC,14,Westbrook-Sefolosha-Durant-Collison-Perkins,46.3,0.95,1.00,-5,6,8,42.8
1213,OKC,15,Westbrook-Sefolosha-Durant-Ibaka-Collison,45.6,1.21,0.99,+17,8,10,44.4
1213,OKC,16,Jackson-Martin-Durant-Ibaka-Collison,44.2,1.09,1.18,-11,6,8,42.8
1213,OKC,17,Westbrook-Martin-Sefolosha-Ibaka-Collison,44.0,1.02,0.84,+13,11,6,64.7
1213,OKC,18,Jackson-Fisher-Martin-Collison-Thabeet,41.9,0.99,0.92,+3,1,4,20.0
1213,OKC,19,Westbrook-Jackson-Martin-Durant-Collison,35.9,1.42,1.12,+12,8,4,66.6
1213,OKC,20,Westbrook-Martin-Sefolosha-Collison-Thabeet,35.6,1.14,1.06,+11,8,6,57.1
