Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,ORL,1,Nelson-Oladipo-Afflalo-Harris-Davis,200.4,0.99,1.22,-80,5,8,38.4
1314,ORL,2,Nelson-Afflalo-Harris-Davis-Vucevic,177.3,1.09,1.11,-11,8,5,61.5
1314,ORL,3,Nelson-Oladipo-Afflalo-Davis-Vucevic,141.1,1.01,1.01,+2,7,7,50.0
1314,ORL,4,Nelson-Afflalo-Harkless-Maxiell-Vucevic,137.7,1.06,1.13,-22,4,6,40.0
1314,ORL,5,Nelson-Afflalo-Harkless-O'Quinn-Vucevic,106.2,1.07,1.16,-23,3,5,37.5
1314,ORL,6,Oladipo-Afflalo-Harkless-O'Quinn-Vucevic,72.4,0.95,1.06,-17,1,6,14.2
1314,ORL,7,Nelson-Oladipo-Harkless-Harris-Davis,71.8,1.12,1.01,+13,3,2,60.0
1314,ORL,8,Oladipo-Moore-Harkless-Nicholson-O'Quinn,67.6,0.94,1.11,-20,3,9,25.0
1314,ORL,9,Nelson-Oladipo-Afflalo-Nicholson-Davis,65.0,1.07,0.98,+13,3,1,75.0
1314,ORL,10,Nelson-Oladipo-Harkless-Harris-Vucevic,63.8,1.06,1.17,-15,4,5,44.4
1314,ORL,11,Nelson-Oladipo-Afflalo-Harris-Vucevic,63.2,1.13,1.27,-17,1,8,11.1
1314,ORL,12,Oladipo-Afflalo-Harris-Davis-Vucevic,61.3,1.03,1.05,+1,4,4,50.0
1314,ORL,13,Oladipo-Moore-Harkless-Harris-O'Quinn,57.8,1.16,0.90,+28,9,8,52.9
1314,ORL,14,Oladipo-Moore-Lamb-Harris-Nicholson,54.1,0.93,1.16,-29,2,7,22.2
1314,ORL,15,Nelson-Oladipo-Afflalo-Harkless-Vucevic,50.4,0.96,1.25,-27,2,4,33.3
1314,ORL,16,Nelson-Afflalo-Harkless-Harris-Vucevic,50.0,0.97,1.22,-25,2,8,20.0
1314,ORL,17,Oladipo-Moore-Afflalo-Davis-Vucevic,49.2,1.01,1.06,-4,3,1,75.0
1314,ORL,18,Price-Moore-Lamb-Harris-Nicholson,49.2,0.99,1.18,-15,4,2,66.6
1314,ORL,19,Oladipo-Afflalo-Harkless-O'Quinn-Dedmon,48.9,1.00,1.06,-7,1,2,33.3
1314,ORL,20,Nelson-Afflalo-Harris-Maxiell-Davis,48.0,0.97,0.92,+3,3,1,75.0
