Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,NOP,1,Gordon-Evans-Gee-Davis-Asik,131.1,1.06,1.14,-13,7,7,50.0
1516,NOP,2,Holiday-Cole-Anderson-Cunningham-Davis,89.1,1.06,1.12,+4,10,9,52.6
1516,NOP,3,Cole-Dejean-Jones-Cunningham-Davis-Asik,69.0,1.10,1.08,+3,4,2,66.6
1516,NOP,4,Holiday-Douglas-Gee-Anderson-Davis,68.6,1.12,0.94,+24,8,7,53.3
1516,NOP,5,Smith-Gordon-Gee-Anderson-Davis,64.8,1.03,1.03,+1,6,6,50.0
1516,NOP,6,Holiday-Douglas-Anderson-Cunningham-Davis,60.5,1.09,1.31,-19,4,6,40.0
1516,NOP,7,Holiday-Gordon-Gee-Davis-Asik,59.9,0.77,1.02,-30,0,7,0.0
1516,NOP,8,Holiday-Cole-Gee-Anderson-Davis,57.3,1.22,1.03,+28,10,7,58.8
1516,NOP,9,Holiday-Cole-Gordon-Anderson-Davis,50.6,1.14,1.09,+8,5,6,45.4
1516,NOP,10,Smith-Gordon-Anderson-Cunningham-Davis,49.4,1.07,0.95,+11,5,3,62.5
1516,NOP,11,Cole-Dejean-Jones-Gee-Davis-Asik,46.2,0.88,0.97,-8,1,2,33.3
1516,NOP,12,Holiday-Cole-Cunningham-Davis-Asik,45.1,1.14,1.09,+1,3,3,50.0
1516,NOP,13,Gordon-Evans-Gee-Davis-Ajinca,43.4,0.82,0.95,-10,3,3,50.0
1516,NOP,14,Holiday-Douglas-Cunningham-Davis-Asik,41.9,1.07,1.15,-4,3,3,50.0
1516,NOP,15,Gordon-Evans-Gee-Anderson-Davis,38.7,0.99,0.84,+5,3,6,33.3
1516,NOP,16,Gordon-Evans-Cunningham-Davis-Asik,38.0,1.19,1.14,-1,2,4,33.3
1516,NOP,17,Holiday-Gordon-Gee-Anderson-Davis,37.0,1.04,1.16,-10,4,8,33.3
1516,NOP,18,Holiday-Cole-Gee-Anderson-Ajinca,36.7,1.12,0.74,+32,8,1,88.8
1516,NOP,19,Douglas-Ennis-Cunningham-Asik-Ajinca,35.5,0.83,1.13,-23,1,2,33.3
1516,NOP,20,Holiday-Douglas-Gee-Anderson-Ajinca,34.6,1.15,1.19,-5,4,4,50.0
