Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,LAC,1,Paul-Collison-Barnes-Griffin-Jordan,325.8,1.21,1.05,+96,17,10,62.9
1314,LAC,2,Paul-Redick-Dudley-Griffin-Jordan,290.0,1.14,1.05,+47,9,6,60.0
1314,LAC,3,Paul-Crawford-Dudley-Griffin-Jordan,273.7,1.10,1.03,+44,13,18,41.9
1314,LAC,4,Paul-Crawford-Barnes-Griffin-Jordan,270.7,1.20,1.00,+111,16,11,59.2
1314,LAC,5,Collison-Redick-Barnes-Griffin-Jordan,180.2,1.15,1.11,+17,6,4,60.0
1314,LAC,6,Collison-Crawford-Dudley-Griffin-Jordan,139.1,1.14,1.04,+30,13,14,48.1
1314,LAC,7,Paul-Green-Dudley-Griffin-Jordan,132.6,1.01,1.00,+2,5,5,50.0
1314,LAC,8,Collison-Crawford-Barnes-Griffin-Jordan,124.5,1.21,1.05,+33,12,7,63.1
1314,LAC,9,Paul-Redick-Barnes-Griffin-Jordan,90.5,1.17,1.07,+20,5,5,50.0
1314,LAC,10,Collison-Redick-Dudley-Griffin-Jordan,72.1,1.22,1.04,+23,3,4,42.8
1314,LAC,11,Paul-Collison-Crawford-Griffin-Jordan,70.3,1.23,1.22,+0,5,8,38.4
1314,LAC,12,Paul-Green-Barnes-Griffin-Jordan,61.3,1.34,0.90,+57,8,2,80.0
1314,LAC,13,Paul-Redick-Crawford-Griffin-Jordan,57.7,1.26,1.10,+16,9,4,69.2
1314,LAC,14,Paul-Collison-Dudley-Barnes-Jordan,38.9,1.25,0.99,+20,1,2,33.3
1314,LAC,15,Collison-Crawford-Bullock-Jamison-Hollins,37.5,0.99,0.86,+11,4,3,57.1
1314,LAC,16,Redick-Crawford-Barnes-Griffin-Jordan,33.4,1.12,1.12,+0,3,5,37.5
1314,LAC,17,Collison-Redick-Crawford-Griffin-Jordan,32.9,1.14,1.09,+2,7,5,58.3
1314,LAC,18,Collison-Crawford-Dudley-Barnes-Griffin,29.3,1.30,1.22,+11,5,4,55.5
1314,LAC,19,Paul-Green-Crawford-Griffin-Jordan,25.4,0.77,1.08,-12,3,6,33.3
1314,LAC,20,Green-Crawford-Dudley-Turkoglu-Jordan,24.8,1.23,1.15,+4,4,1,80.0
