Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,OKC,1,Hill-Gilgeous-Alexander-Dort-Bazley-Horford,192.4,1.14,1.11,+12,4,5,44.4
2021,OKC,2,Gilgeous-Alexander-Dort-Maledon-Bazley-Horford,152.7,0.99,1.13,-38,2,6,25.0
2021,OKC,3,Gilgeous-Alexander-Dort-Maledon-Bazley-Roby,101.4,1.09,1.27,-34,2,9,18.1
2021,OKC,4,Hill-Gilgeous-Alexander-Dort-Bazley-Roby,98.7,1.08,1.30,-47,1,5,16.6
2021,OKC,5,Dort-Maledon-Bazley-Roby-Brown,90.9,0.92,1.14,-43,0,5,0.0
2021,OKC,6,Maledon-Diallo-Williams-Muscala-Pokusevski,72.9,0.91,0.93,-1,6,4,60.0
2021,OKC,7,Dort-Maledon-Bazley-Pokusevski-Brown,71.6,1.01,1.13,-19,2,4,33.3
2021,OKC,8,Maledon-Williams-Mykhailiuk-Pokusevski-Brown,49.2,0.95,1.24,-31,1,3,25.0
2021,OKC,9,Maledon-Mykhailiuk-Roby-Pokusevski-Brown,44.4,0.72,1.40,-71,0,3,0.0
2021,OKC,10,Dort-Diallo-Williams-Bazley-Horford,42.7,0.99,1.03,-5,1,1,50.0
2021,OKC,11,Gilgeous-Alexander-Maledon-Roby-Pokusevski-Brown,32.2,0.91,1.33,-29,0,2,0.0
2021,OKC,12,Dort-Maledon-Roby-Horford-Pokusevski,28.2,0.94,1.08,-9,1,1,50.0
2021,OKC,13,Gilgeous-Alexander-Dort-Diallo-Bazley-Horford,28.1,0.84,0.93,-1,2,2,50.0
2021,OKC,14,Maledon-Williams-Bazley-Pokusevski-Brown,27.3,0.88,1.28,-26,0,2,0.0
2021,OKC,15,Gilgeous-Alexander-Maledon-Diallo-Muscala-Pokusevski,26.6,0.87,0.97,-3,2,4,33.3
2021,OKC,16,Maledon-Bazley-Roby-Pokusevski-Brown,26.5,0.82,1.30,-28,0,2,0.0
2021,OKC,17,Maledon-Williams-Mykhailiuk-Roby-Brown,26.2,1.16,1.12,+2,1,2,33.3
2021,OKC,18,Dort-Williams-Bazley-Jackson-Horford,25.9,1.36,1.15,+11,2,0,100
2021,OKC,19,Gilgeous-Alexander-Dort-Williams-Bazley-Roby,24.9,1.04,1.04,-1,3,4,42.8
2021,OKC,20,Jerome-Williams-Bazley-Mykhailiuk-Bradley,24.3,1.39,1.17,+10,3,3,50.0
