Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,BOS,1,Rondo-R.Allen-Pierce-Garnett-Perkins,1052,1.13,0.93,+388,43,12,78.1
0708,BOS,2,Rondo-T.Allen-Pierce-Garnett-Perkins,159,1.15,0.93,+74,12,5,70.5
0708,BOS,3,Rondo-R.Allen-Pierce-Posey-Garnett,143,1.12,1.05,+15,15,12,55.5
0708,BOS,4,House-R.Allen-Pierce-Garnett-Perkins,99,1.12,1.01,+16,13,14,48.1
0708,BOS,5,House-T.Allen-Posey-Powe-Davis,91,0.95,0.99,-3,5,9,35.7
0708,BOS,6,House-R.Allen-Pierce-Posey-Garnett,86,1.08,1.15,+8,13,10,56.5
0708,BOS,7,Rondo-R.Allen-Pierce-Garnett-Davis,77,1.07,1.02,+9,6,8,42.8
0708,BOS,8,Rondo-R.Allen-Pierce-Posey-Powe,76,1.17,1.00,+23,5,2,71.4
0708,BOS,9,House-T.Allen-Pierce-Posey-Davis,70,1.02,0.95,+4,7,9,43.7
0708,BOS,10,House-T.Allen-R.Allen-Posey-Davis,59,1.23,0.87,+33,9,4,69.2
0708,BOS,11,House-T.Allen-R.Allen-Posey-Powe,59,1.18,1.04,+19,9,6,60.0
0708,BOS,12,Rondo-R.Allen-Pierce-Scalabrine-Perkins,51,1.13,0.99,+17,5,0,100
0708,BOS,13,T.Allen-R.Allen-Pierce-Garnett-Perkins,42,1.15,0.83,+20,4,4,50.0
0708,BOS,14,Rondo-R.Allen-Pierce-Posey-Perkins,41,0.95,1.21,-18,2,8,20.0
0708,BOS,15,House-T.Allen-Pierce-Posey-Pollard,39,1.32,0.90,+31,8,0,100
0708,BOS,16,Rondo-Pierce-Posey-Garnett-Perkins,38,1.17,1.00,+7,11,7,61.1
0708,BOS,17,House-T.Allen-Pierce-Posey-Garnett,38,1.09,0.79,+25,9,6,60.0
0708,BOS,18,Rondo-R.Allen-Pierce-Posey-Davis,33,1.35,1.19,+8,5,2,71.4
0708,BOS,19,Cassell-T.Allen-Posey-Brown-Davis,32,1.07,0.90,+6,3,2,60.0
0708,BOS,20,House-T.Allen-Pierce-Posey-Powe,31,0.91,1.09,-14,4,7,36.3
