Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0809,DEN,1,Billups-Jones-Anthony-Martin-Nene,540,1.06,1.07,-18,16,20,44.4
0809,DEN,2,Billups-Smith-Anthony-Martin-Nene,166,1.20,1.00,+63,20,9,68.9
0809,DEN,3,Carter-Smith-Kleiza-Andersen-Nene,156,1.16,0.92,+73,21,16,56.7
0809,DEN,4,Billups-Smith-Jones-Martin-Nene,155,1.12,1.07,+13,9,6,60.0
0809,DEN,5,Billups-Smith-Anthony-Martin-Andersen,114,1.19,0.97,+60,17,12,58.6
0809,DEN,6,Billups-Carter-Anthony-Martin-Nene,109,1.22,1.06,+32,14,13,51.8
0809,DEN,7,Billups-Jones-Anthony-Balkman-Nene,105,1.23,0.94,+64,6,3,66.6
0809,DEN,8,Carter-Smith-Balkman-Kleiza-Andersen,81,1.07,1.17,-17,7,13,35.0
0809,DEN,9,Carter-Smith-Anthony-Kleiza-Andersen,79,1.03,1.06,-9,12,12,50.0
0809,DEN,10,Carter-Smith-Kleiza-Martin-Andersen,72,0.99,0.99,-1,11,11,50.0
0809,DEN,11,Billups-Carter-Kleiza-Martin-Andersen,64,0.95,1.05,-10,9,7,56.2
0809,DEN,12,Billups-Smith-Anthony-Balkman-Nene,62,1.12,1.09,-3,5,6,45.4
0809,DEN,13,Billups-Smith-Anthony-Kleiza-Nene,60,1.26,1.19,+7,8,10,44.4
0809,DEN,14,Billups-Jones-Anthony-Martin-Petro,58,1.13,1.17,-2,4,2,66.6
0809,DEN,15,Carter-Smith-Anthony-Kleiza-Nene,55,1.08,1.16,-9,8,11,42.1
0809,DEN,16,Billups-Smith-Anthony-Andersen-Nene,55,1.37,1.14,+25,8,9,47.0
0809,DEN,17,Billups-Jones-Kleiza-Martin-Nene,54,1.01,1.20,-22,1,5,16.6
0809,DEN,18,Billups-Carter-Smith-Kleiza-Andersen,54,1.09,1.17,-5,8,7,53.3
0809,DEN,19,Carter-Smith-Balkman-Kleiza-Nene,49,0.99,0.91,+5,8,6,57.1
0809,DEN,20,Billups-Smith-Kleiza-Martin-Nene,47,1.03,0.83,+27,8,6,57.1
