Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,DET,1,Jennings-Caldwell-Pope-Singler-Monroe-Drummond,254.6,1.06,1.00,+31,15,7,68.1
1415,DET,2,Jennings-Caldwell-Pope-Singler-Smith-Drummond,184.6,0.99,1.11,-39,6,10,37.5
1415,DET,3,Jackson-Caldwell-Pope-Butler-Tolliver-Drummond,173.0,1.29,1.15,+51,12,3,80.0
1415,DET,4,Augustin-Caldwell-Pope-Singler-Monroe-Drummond,146.5,1.05,1.12,-22,4,8,33.3
1415,DET,5,Jennings-Caldwell-Pope-Smith-Monroe-Drummond,118.0,1.01,1.07,-14,4,7,36.3
1415,DET,6,Jackson-Caldwell-Pope-Butler-Monroe-Drummond,116.8,1.09,1.11,-12,3,6,33.3
1415,DET,7,Jackson-Caldwell-Pope-Prince-Monroe-Drummond,97.6,0.98,1.09,-21,3,5,37.5
1415,DET,8,Augustin-Meeks-Butler-Jerebko-Drummond,80.1,1.16,1.09,+7,7,4,63.6
1415,DET,9,Jennings-Caldwell-Pope-Butler-Smith-Monroe,67.6,1.01,1.03,+0,7,6,53.8
1415,DET,10,Augustin-Meeks-Butler-Jerebko-Monroe,66.0,1.15,1.08,+8,5,6,45.4
1415,DET,11,Jennings-Caldwell-Pope-Singler-Smith-Monroe,60.8,1.02,1.09,-10,6,4,60.0
1415,DET,12,Augustin-Butler-Singler-Jerebko-Drummond,51.6,0.88,1.04,-12,3,4,42.8
1415,DET,13,Augustin-Caldwell-Pope-Smith-Monroe-Drummond,49.1,1.03,0.98,+3,1,3,25.0
1415,DET,14,Jackson-Caldwell-Pope-Prince-Tolliver-Drummond,44.9,1.16,0.82,+32,5,4,55.5
1415,DET,15,Jennings-Caldwell-Pope-Butler-Smith-Drummond,44.8,0.91,1.20,-25,5,4,55.5
1415,DET,16,Jennings-Caldwell-Pope-Butler-Monroe-Drummond,43.9,1.38,1.00,+29,7,2,77.7
1415,DET,17,Augustin-Caldwell-Pope-Butler-Smith-Drummond,42.1,0.99,1.05,+0,5,4,55.5
1415,DET,18,Jackson-Meeks-Caldwell-Pope-Monroe-Drummond,38.0,1.01,1.22,-16,2,7,22.2
1415,DET,19,Augustin-Caldwell-Pope-Singler-Smith-Drummond,36.7,0.83,1.14,-27,2,9,18.1
1415,DET,20,Augustin-Caldwell-Pope-Butler-Smith-Monroe,36.5,1.03,1.07,-3,4,4,50.0
