Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,SAC,1,Thomas-McLemore-Gay-Thompson-Cousins,316.1,1.06,1.11,-37,14,13,51.8
1314,SAC,2,Thomas-Thornton-Gay-Thompson-Cousins,228.2,1.11,1.00,+58,12,7,63.1
1314,SAC,3,McCallum-McLemore-Gay-Evans-Cousins,123.2,0.99,1.18,-44,2,9,18.1
1314,SAC,4,Thomas-McLemore-Gay-Evans-Cousins,109.9,1.03,1.00,+10,3,4,42.8
1314,SAC,5,Vasquez-Thornton-Salmons-Patterson-Cousins,94.8,0.91,1.14,-44,1,6,14.2
1314,SAC,6,Thomas-McLemore-Williams-Thompson-Cousins,86.5,1.13,1.12,+7,8,9,47.0
1314,SAC,7,Vasquez-McLemore-MbahaMoute-Thompson-Cousins,74.6,1.03,1.01,+2,1,2,33.3
1314,SAC,8,Thomas-McLemore-Gay-Williams-Cousins,68.3,1.13,1.09,+11,5,9,35.7
1314,SAC,9,Vasquez-McLemore-Williams-Thompson-Cousins,56.9,1.12,1.11,+2,2,1,66.6
1314,SAC,10,Thomas-Thornton-Gay-Thompson-Gray,48.9,1.26,0.95,+24,5,0,100
1314,SAC,11,Thomas-McLemore-Gay-Williams-Thompson,45.8,1.06,1.22,-13,1,4,20.0
1314,SAC,12,Thomas-McLemore-Williams-Acy-Cousins,43.7,1.10,1.28,-14,6,9,40.0
1314,SAC,13,Thomas-Gay-Williams-Thompson-Cousins,40.6,1.08,1.12,-1,4,5,44.4
1314,SAC,14,McCallum-McLemore-Outlaw-Thompson-Cousins,40.1,1.16,1.12,+5,3,1,75.0
1314,SAC,15,Thomas-Thornton-Williams-Thompson-Cousins,39.6,1.17,1.06,+7,8,7,53.3
1314,SAC,16,Thomas-Thornton-Gay-Williams-Cousins,38.7,1.19,0.89,+21,7,4,63.6
1314,SAC,17,Thomas-Thornton-Salmons-Patterson-Hayes,37.9,0.97,1.15,-13,2,3,40.0
1314,SAC,18,Thomas-Thornton-Williams-Thompson-Gray,33.8,0.97,1.30,-23,2,2,50.0
1314,SAC,19,Thomas-Outlaw-Williams-Thompson-Cousins,33.7,1.03,1.00,+2,2,1,66.6
1314,SAC,20,McCallum-Outlaw-Gay-Williams-Thompson,32.9,0.84,1.18,-22,1,6,14.2
