Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1819,SAS,1,White-Forbes-DeRozan-Gay-Aldridge,382.5,1.15,1.10,+37,20,20,50.0
1819,SAS,2,White-Forbes-DeRozan-Aldridge-Poeltl,183.7,1.03,1.07,-17,6,13,31.5
1819,SAS,3,Forbes-DeRozan-Cunningham-Gay-Aldridge,166.4,1.06,1.12,-22,7,9,43.7
1819,SAS,4,White-Forbes-DeRozan-Bertans-Aldridge,134.8,1.26,1.02,+75,21,5,80.7
1819,SAS,5,Mills-Belinelli-DeRozan-Gay-Aldridge,133.1,1.09,1.01,+29,20,14,58.8
1819,SAS,6,Mills-Belinelli-Gay-Bertans-Poeltl,115.9,1.18,1.00,+52,16,9,64.0
1819,SAS,7,Mills-Forbes-DeRozan-Gay-Aldridge,113.4,1.14,1.07,+27,16,13,55.1
1819,SAS,8,Mills-Belinelli-DeRozan-Bertans-Aldridge,108.1,1.22,1.19,-1,19,17,52.7
1819,SAS,9,Mills-Belinelli-DeRozan-Bertans-Poeltl,105.4,1.18,1.13,+0,16,16,50.0
1819,SAS,10,Forbes-DeRozan-Gay-Bertans-Aldridge,92.5,1.14,1.16,-4,7,6,53.8
1819,SAS,11,White-Forbes-DeRozan-Cunningham-Aldridge,89.0,0.93,1.12,-35,6,9,40.0
1819,SAS,12,Mills-Forbes-Belinelli-Bertans-Poeltl,72.4,1.39,1.19,+25,14,13,51.8
1819,SAS,13,Mills-Belinelli-Gay-Bertans-Aldridge,57.9,1.19,0.97,+32,15,5,75.0
1819,SAS,14,Mills-Forbes-DeRozan-Bertans-Aldridge,57.8,1.17,1.02,+19,10,11,47.6
1819,SAS,15,Mills-Belinelli-DeRozan-Cunningham-Aldridge,54.3,1.12,0.99,+25,10,5,66.6
1819,SAS,16,Mills-Forbes-Belinelli-Bertans-Aldridge,53.0,1.28,1.17,+6,10,7,58.8
1819,SAS,17,White-Belinelli-DeRozan-Gay-Aldridge,46.2,1.00,1.20,-23,5,7,41.6
1819,SAS,18,Mills-DeRozan-Cunningham-Gay-Aldridge,41.9,1.24,1.34,-8,7,5,58.3
1819,SAS,19,Mills-White-Belinelli-Bertans-Poeltl,37.8,1.57,0.99,+51,11,4,73.3
1819,SAS,20,Mills-Belinelli-DeRozan-Gay-Poeltl,36.7,1.16,1.01,+8,7,9,43.7
