Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1516,PHO,1,Price-Booker-Tucker-Len-Chandler,199.4,0.99,1.03,-11,5,8,38.4
1516,PHO,2,Knight-Bledsoe-Tucker-Morris-Chandler,177.0,1.07,1.02,+16,7,6,53.8
1516,PHO,3,Knight-Bledsoe-Tucker-Leuer-Len,127.6,1.02,1.01,+5,6,6,50.0
1516,PHO,4,Knight-Booker-Tucker-Len-Chandler,126.6,0.96,1.13,-43,2,7,22.2
1516,PHO,5,Goodwin-Booker-Tucker-Morris-Chandler,96.1,1.05,1.16,-24,1,5,16.6
1516,PHO,6,Knight-Bledsoe-Tucker-Leuer-Chandler,87.8,0.95,1.15,-42,2,5,28.5
1516,PHO,7,Goodwin-Booker-Tucker-Len-Chandler,72.8,0.84,1.05,-33,2,7,22.2
1516,PHO,8,Price-Booker-Tucker-Teletovic-Chandler,62.3,1.03,1.05,-4,4,5,44.4
1516,PHO,9,Knight-Booker-Tucker-Leuer-Len,61.9,1.15,1.16,+0,3,4,42.8
1516,PHO,10,Knight-Bledsoe-Tucker-Morris-Len,53.9,1.02,1.01,+3,5,3,62.5
1516,PHO,11,Knight-Booker-Tucker-Morris-Chandler,51.1,0.84,1.02,-23,2,3,40.0
1516,PHO,12,Knight-Booker-Tucker-Teletovic-Chandler,46.6,1.03,1.08,-4,5,4,55.5
1516,PHO,13,Goodwin-Booker-Tucker-Teletovic-Chandler,46.4,1.14,1.20,-6,3,4,42.8
1516,PHO,14,Price-Booker-Tucker-Teletovic-Len,41.0,1.16,1.15,-1,6,6,50.0
1516,PHO,15,Knight-Booker-Tucker-Warren-Chandler,39.5,1.19,1.21,-2,2,1,66.6
1516,PHO,16,Knight-Booker-Tucker-Teletovic-Len,39.3,0.95,1.06,-9,2,9,18.1
1516,PHO,17,Knight-Bledsoe-Tucker-Teletovic-Leuer,34.5,1.05,1.24,-14,4,5,44.4
1516,PHO,18,Knight-Booker-Tucker-Leuer-Chandler,34.1,1.01,1.09,-4,2,3,40.0
1516,PHO,19,Knight-Bledsoe-Warren-Morris-Chandler,31.3,0.86,1.25,-24,2,7,22.2
1516,PHO,20,Goodwin-Booker-Tucker-Teletovic-Len,28.8,1.16,0.98,+18,8,3,72.7
