Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,UTA,1,Tinsley-Foye-Ma.Williams-Millsap-Jefferson,453.9,1.04,1.12,-63,9,15,37.5
1213,UTA,2,Mo.Williams-Foye-Hayward-Millsap-Jefferson,350.0,1.12,1.16,-24,10,21,32.2
1213,UTA,3,Mo.Williams-Foye-Ma.Williams-Millsap-Jefferson,205.1,1.01,1.09,-33,7,11,38.8
1213,UTA,4,Mo.Williams-Hayward-Ma.Williams-Millsap-Jefferson,191.4,0.97,1.05,-28,7,11,38.8
1213,UTA,5,Watson-Hayward-Carroll-Favors-Kanter,103.1,1.00,1.02,+8,8,7,53.3
1213,UTA,6,Watson-Burks-Hayward-Favors-Kanter,99.1,0.93,1.10,-31,5,9,35.7
1213,UTA,7,Mo.Williams-Foye-Hayward-Favors-Jefferson,93.1,1.05,1.02,+9,10,9,52.6
1213,UTA,8,Mo.Williams-Foye-Carroll-Millsap-Jefferson,85.4,1.09,1.09,-2,3,6,33.3
1213,UTA,9,Tinsley-Foye-Carroll-Millsap-Jefferson,61.0,1.08,1.07,+1,4,3,57.1
1213,UTA,10,Watson-Burks-Carroll-Favors-Kanter,52.0,1.02,1.01,-1,4,2,66.6
1213,UTA,11,Tinsley-Hayward-Ma.Williams-Millsap-Jefferson,51.5,1.14,0.86,+29,4,4,50.0
1213,UTA,12,Mo.Williams-Foye-Carroll-Favors-Jefferson,47.4,0.95,1.13,-16,2,5,28.5
1213,UTA,13,Watson-Foye-Ma.Williams-Millsap-Jefferson,46.8,1.01,0.92,+9,8,4,66.6
1213,UTA,14,Tinsley-Foye-Ma.Williams-Favors-Jefferson,43.6,1.01,1.04,-5,8,9,47.0
1213,UTA,15,Tinsley-Foye-Hayward-Millsap-Jefferson,43.2,0.95,1.24,-28,2,6,25.0
1213,UTA,16,Tinsley-Foye-Carroll-Favors-Kanter,42.2,1.04,0.97,+5,3,3,50.0
1213,UTA,17,Tinsley-Hayward-Carroll-Favors-Kanter,41.9,1.25,1.00,+17,5,3,62.5
1213,UTA,18,Mo.Williams-Foye-Millsap-Favors-Jefferson,38.7,1.06,1.16,-11,2,3,40.0
1213,UTA,19,Burks-Hayward-Ma.Williams-Favors-Jefferson,38.7,1.09,0.93,+15,4,4,50.0
1213,UTA,20,Mo.Williams-Hayward-Ma.Williams-Favors-Jefferson,37.9,1.03,0.92,+8,5,6,45.4
