Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,TOR,1,VanVleet-Lowry-Anunoby-Siakam-Gasol,354.8,1.13,1.00,+98,17,4,80.9
1920,TOR,2,VanVleet-Lowry-Anunoby-Siakam-Ibaka,204.2,1.06,1.08,-13,8,15,34.7
1920,TOR,3,VanVleet-Powell-Anunoby-Siakam-Gasol,195.5,1.16,1.00,+66,13,4,76.4
1920,TOR,4,VanVleet-Lowry-McCaw-Anunoby-Ibaka,132.4,1.01,1.11,-25,2,4,33.3
1920,TOR,5,Lowry-Powell-Anunoby-Siakam-Ibaka,116.7,1.19,1.17,+8,5,7,41.6
1920,TOR,6,Lowry-Powell-Anunoby-Siakam-Gasol,109.0,1.18,1.05,+36,8,2,80.0
1920,TOR,7,VanVleet-Lowry-Powell-Siakam-Gasol,54.6,0.83,1.04,-21,2,8,20.0
1920,TOR,8,Lowry-Davis-Powell-Hollis-Jefferson-Ibaka,44.7,0.90,1.20,-32,2,8,20.0
1920,TOR,9,VanVleet-Davis-Anunoby-Siakam-Ibaka,39.2,1.26,1.05,+16,3,2,60.0
1920,TOR,10,Lowry-Powell-Hollis-Jefferson-Anunoby-Siakam,38.0,1.22,1.18,+4,1,2,33.3
1920,TOR,11,Lowry-Davis-McCaw-Anunoby-Ibaka,37.2,1.31,0.96,+26,3,1,75.0
1920,TOR,12,VanVleet-Powell-Hollis-Jefferson-Siakam-Gasol,35.8,0.97,1.01,-2,3,3,50.0
1920,TOR,13,VanVleet-Powell-Anunoby-Siakam-Ibaka,34.6,1.12,0.97,+10,6,6,50.0
1920,TOR,14,Lowry-McCaw-Anunoby-Siakam-Ibaka,33.9,1.12,0.97,+11,4,2,66.6
1920,TOR,15,VanVleet-Lowry-Powell-Siakam-Ibaka,33.5,1.17,0.86,+20,8,4,66.6
1920,TOR,16,Lowry-Davis-Miller-Hollis-Jefferson-Boucher,30.3,1.47,0.97,+32,2,1,66.6
1920,TOR,17,VanVleet-Davis-Hollis-Jefferson-Siakam-Boucher,29.3,1.16,0.97,+5,7,6,53.8
1920,TOR,18,Lowry-McCaw-Hollis-Jefferson-Anunoby-Ibaka,29.3,1.05,1.12,-4,2,3,40.0
1920,TOR,19,Lowry-Anunoby-Siakam-Ibaka-Gasol,29.0,1.24,0.91,+19,2,0,100
1920,TOR,20,VanVleet-Lowry-Hollis-Jefferson-Anunoby-Ibaka,27.5,1.07,1.13,-1,2,3,40.0
