Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0809,DET,1,Stuckey-Hamilton-Prince-McDyess-Wallace,294,1.12,1.08,+33,12,12,50.0
0809,DET,2,Iverson-Stuckey-Hamilton-Prince-Wallace,251,1.07,0.98,+53,15,8,65.2
0809,DET,3,Iverson-Stuckey-Prince-Johnson-Wallace,189,1.05,1.08,-13,8,8,50.0
0809,DET,4,Iverson-Hamilton-Prince-Wallace-Brown,157,0.97,1.07,-33,5,7,41.6
0809,DET,5,Iverson-Stuckey-Prince-McDyess-Wallace,143,1.05,1.02,+9,10,10,50.0
0809,DET,6,Iverson-Hamilton-Prince-McDyess-Wallace,120,1.13,1.13,+7,8,9,47.0
0809,DET,7,Stuckey-Hamilton-Prince-McDyess-Brown,119,1.08,1.19,-18,4,6,40.0
0809,DET,8,Stuckey-Hamilton-Prince-McDyess-Maxiell,117,1.15,1.10,+8,9,10,47.3
0809,DET,9,Stuckey-Afflalo-Prince-McDyess-Brown,75,1.01,1.12,-17,2,4,33.3
0809,DET,10,Iverson-Hamilton-Prince-Johnson-Wallace,72,0.99,1.07,-10,3,8,27.2
0809,DET,11,Iverson-Stuckey-Prince-Johnson-Brown,63,1.02,0.85,+18,3,3,50.0
0809,DET,12,Stuckey-Hamilton-Prince-Johnson-Wallace,58,1.33,1.08,+27,4,2,66.6
0809,DET,13,Stuckey-Afflalo-Prince-McDyess-Maxiell,50,0.83,1.30,-47,3,9,25.0
0809,DET,14,Stuckey-Afflalo-Hamilton-McDyess-Maxiell,50,1.13,1.15,+0,4,4,50.0
0809,DET,15,Iverson-Hamilton-Prince-Maxiell-Wallace,49,0.93,1.16,-20,4,7,36.3
0809,DET,16,Iverson-Stuckey-Hamilton-Prince-McDyess,48,0.98,1.30,-30,2,7,22.2
0809,DET,17,Iverson-Stuckey-Hamilton-McDyess-Maxiell,42,1.03,1.12,-4,5,5,50.0
0809,DET,18,Iverson-Stuckey-Prince-Wallace-Brown,41,0.89,1.13,-14,1,4,20.0
0809,DET,19,Bynum-Afflalo-Herrmann-Maxiell-Brown,38,1.03,1.01,+1,3,3,50.0
0809,DET,20,Stuckey-Hamilton-Prince-Maxiell-Wallace,35,1.17,1.20,-6,7,6,53.8
