Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,ORL,1,Nelson-J.Richardson-Turkoglu-Anderson-Howard,529.8,1.10,1.04,+64,15,17,46.8
1112,ORL,2,Nelson-Redick-Turkoglu-Anderson-Howard,223.5,1.23,1.05,+102,19,7,73.0
1112,ORL,3,Duhon-J.Richardson-Turkoglu-Anderson-Howard,123.4,1.14,0.89,+56,10,2,83.3
1112,ORL,4,Nelson-Redick-J.Richardson-Anderson-Davis,111.3,1.18,1.18,+9,9,3,75.0
1112,ORL,5,Duhon-Redick-Q.Richardson-Davis-Howard,97.7,0.83,1.07,-47,3,14,17.6
1112,ORL,6,Nelson-J.Richardson-Turkoglu-Davis-Howard,83.6,1.06,0.99,+13,10,10,50.0
1112,ORL,7,Duhon-Redick-Q.Richardson-Anderson-Davis,71.3,1.03,1.09,-11,7,7,50.0
1112,ORL,8,Duhon-Redick-Turkoglu-Anderson-Howard,70.1,0.97,0.89,+17,6,8,42.8
1112,ORL,9,Duhon-Redick-Turkoglu-Davis-Howard,67.7,1.16,1.09,+2,11,12,47.8
1112,ORL,10,Nelson-Redick-Turkoglu-Davis-Howard,54.5,1.22,1.08,+14,14,9,60.8
1112,ORL,11,Duhon-Redick-J.Richardson-Anderson-Davis,53.7,0.92,0.98,-10,6,5,54.5
1112,ORL,12,Nelson-Redick-Q.Richardson-Anderson-Howard,52.3,1.20,0.99,+21,6,4,60.0
1112,ORL,13,Nelson-Redick-J.Richardson-Davis-Howard,49.8,0.99,0.84,+11,3,7,30.0
1112,ORL,14,Duhon-Redick-Turkoglu-Anderson-Davis,47.6,1.34,1.12,+18,10,5,66.6
1112,ORL,15,Nelson-J.Richardson-Turkoglu-Anderson-Davis,46.3,1.02,1.03,-3,3,7,30.0
1112,ORL,16,Nelson-Redick-J.Richardson-Anderson-Howard,41.8,1.27,1.00,+32,10,0,100
1112,ORL,17,Nelson-Redick-J.Richardson-Turkoglu-Howard,37.7,1.09,1.16,-10,2,6,25.0
1112,ORL,18,Duhon-Redick-Q.Richardson-Clark-Davis,37.1,1.12,0.93,+13,5,2,71.4
1112,ORL,19,Duhon-Redick-J.Richardson-Davis-Howard,36.2,1.00,0.81,+13,9,5,64.2
1112,ORL,20,Duhon-Wafer-Q.Richardson-Davis-Howard,32.5,1.11,0.82,+15,5,2,71.4
