Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,GSW,1,Curry-Thompson-Green-Barnes-Bogut,812.8,1.17,0.97,+329,40,14,74.0
1415,GSW,2,Curry-Thompson-Green-Barnes-Speights,200.4,1.20,1.01,+73,17,14,54.8
1415,GSW,3,Curry-Thompson-Iguodala-Green-Bogut,181.8,1.25,0.98,+98,30,15,66.6
1415,GSW,4,Curry-Thompson-Iguodala-Green-Speights,126.2,1.26,1.02,+82,25,12,67.5
1415,GSW,5,Curry-Thompson-Iguodala-Green-Barnes,102.6,1.15,0.93,+46,21,10,67.7
1415,GSW,6,Curry-Thompson-Green-Barnes-Ezeli,98.9,1.03,0.97,+8,8,6,57.1
1415,GSW,7,Livingston-Barbosa-Iguodala-Barnes-Speights,92.6,0.99,1.05,-13,8,12,40.0
1415,GSW,8,Livingston-Barbosa-Iguodala-Lee-Speights,70.8,1.17,0.94,+31,6,7,46.1
1415,GSW,9,Curry-Thompson-Barnes-Lee-Bogut,58.7,1.11,1.12,-3,5,5,50.0
1415,GSW,10,Curry-Barbosa-Iguodala-Green-Speights,51.6,0.97,1.10,-15,10,12,45.4
1415,GSW,11,Livingston-Thompson-Iguodala-Barnes-Speights,50.6,1.18,1.16,+4,13,6,68.4
1415,GSW,12,Livingston-Thompson-Iguodala-Green-Speights,47.1,1.12,0.95,+15,8,8,50.0
1415,GSW,13,Curry-Barbosa-Iguodala-Green-Bogut,44.0,1.13,1.01,+10,7,7,50.0
1415,GSW,14,Livingston-Holiday-Iguodala-Lee-Speights,43.6,1.10,0.89,+19,3,2,60.0
1415,GSW,15,Livingston-Holiday-Iguodala-Barnes-Lee,41.8,0.93,0.94,-4,4,8,33.3
1415,GSW,16,Curry-Holiday-Green-Barnes-Bogut,41.0,1.11,0.96,+12,5,3,62.5
1415,GSW,17,Curry-Thompson-Iguodala-Barnes-Bogut,38.9,1.14,0.72,+39,8,3,72.7
1415,GSW,18,Livingston-Thompson-Iguodala-Green-Bogut,38.6,0.96,0.86,+5,9,4,69.2
1415,GSW,19,Livingston-Barbosa-Iguodala-Barnes-Ezeli,37.3,1.01,1.00,-1,4,6,40.0
1415,GSW,20,Curry-Thompson-Iguodala-Green-Lee,31.9,1.18,1.25,+0,4,4,50.0
