Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,MIN,1,Rubio-Okogie-Edwards-McDaniels-Towns,167.4,1.11,1.09,+8,9,9,50.0
2021,MIN,2,Rubio-Beasley-Edwards-Vanderbilt-Towns,108.9,1.19,1.11,+21,5,3,62.5
2021,MIN,3,Rubio-Beasley-Edwards-McDaniels-Towns,103.7,1.21,1.30,-7,6,5,54.5
2021,MIN,4,Rubio-Edwards-Layman-Vanderbilt-Towns,95.6,1.02,1.04,+1,4,3,57.1
2021,MIN,5,Rubio-Russell-Edwards-McDaniels-Towns,70.5,1.26,1.33,-18,5,8,38.4
2021,MIN,6,Russell-Okogie-Edwards-McDaniels-Towns,69.6,1.20,1.05,+18,8,2,80.0
2021,MIN,7,McLaughlin-Russell-Vanderbilt-Hernangomez-Reid,63.8,1.19,1.04,+16,4,7,36.3
2021,MIN,8,Rubio-Russell-Edwards-Vanderbilt-Towns,62.1,1.21,0.91,+37,3,2,60.0
2021,MIN,9,Rubio-Nowell-Layman-Vanderbilt-McDaniels,56.2,0.98,0.91,+8,4,2,66.6
2021,MIN,10,Rubio-Edwards-Vanderbilt-McDaniels-Towns,48.4,1.07,1.24,-19,3,7,30.0
2021,MIN,11,Russell-Beasley-Culver-Hernangomez-Davis,47.8,1.11,1.20,-10,1,3,25.0
2021,MIN,12,Rubio-Okogie-Beasley-Edwards-Towns,47.3,1.08,1.29,-20,0,4,0.0
2021,MIN,13,Russell-Okogie-Beasley-Edwards-Davis,46.8,1.12,1.19,-6,1,2,33.3
2021,MIN,14,Rubio-Okogie-Beasley-Vanderbilt-Reid,45.6,1.07,1.14,-8,2,2,50.0
2021,MIN,15,Russell-Okogie-Beasley-Edwards-Reid,43.0,1.15,1.24,-7,2,3,40.0
2021,MIN,16,Russell-Okogie-Beasley-Vanderbilt-Reid,37.0,1.00,1.13,-9,1,3,25.0
2021,MIN,17,McLaughlin-Okogie-Beasley-McDaniels-Reid,32.1,1.00,0.90,+5,3,3,50.0
2021,MIN,18,Rubio-Beasley-Edwards-Vanderbilt-Reid,30.4,1.03,1.16,-10,3,3,50.0
2021,MIN,19,Rubio-Okogie-Edwards-Hernangomez-Towns,29.5,1.36,1.25,+1,6,4,60.0
2021,MIN,20,Rubio-Edwards-Layman-McDaniels-Towns,29.4,1.15,1.13,+0,2,3,40.0
