Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,CLE,1,Irving-Jack-Deng-Thompson-Hawes,241.0,1.11,1.09,+9,7,4,63.6
1314,CLE,2,Irving-Miles-Deng-Thompson-Varejao,146.5,1.16,1.11,+13,6,3,66.6
1314,CLE,3,Irving-Jack-Waiters-Thompson-Varejao,141.0,1.13,1.10,+13,12,11,52.1
1314,CLE,4,Irving-Gee-Miles-Thompson-Bynum,137.8,1.06,1.05,+5,6,5,54.5
1314,CLE,5,Irving-Jack-Deng-Thompson-Zeller,127.5,1.09,1.02,+13,5,5,50.0
1314,CLE,6,Irving-Waiters-Clark-Thompson-Varejao,104.9,1.03,1.04,+2,4,4,50.0
1314,CLE,7,Jack-Waiters-Deng-Thompson-Hawes,104.0,1.14,1.27,-20,3,4,42.8
1314,CLE,8,Irving-Waiters-Deng-Thompson-Hawes,84.2,1.05,1.10,-3,4,5,44.4
1314,CLE,9,Jack-Waiters-Dellavedova-Varejao-Zeller,73.9,1.31,0.90,+59,6,4,60.0
1314,CLE,10,Irving-Jack-Deng-Thompson-Varejao,73.6,1.08,1.12,-1,4,4,50.0
1314,CLE,11,Irving-Miles-Clark-Thompson-Varejao,72.1,1.08,1.00,+12,5,1,83.3
1314,CLE,12,Irving-Waiters-Gee-Thompson-Varejao,69.0,1.15,1.19,-9,6,5,54.5
1314,CLE,13,Irving-Waiters-Deng-Thompson-Varejao,66.4,0.95,1.09,-15,5,7,41.6
1314,CLE,14,Irving-Waiters-Miles-Thompson-Varejao,47.1,1.40,1.06,+34,7,4,63.6
1314,CLE,15,Irving-Jack-Miles-Thompson-Varejao,45.0,0.92,1.06,-7,4,6,40.0
1314,CLE,16,Jack-Waiters-Gee-Thompson-Hawes,43.9,0.86,1.45,-48,0,5,0.0
1314,CLE,17,Irving-Waiters-Gee-Thompson-Hawes,42.4,1.07,1.04,+2,2,3,40.0
1314,CLE,18,Jack-Gee-Miles-Bennett-Bynum,39.1,1.07,1.04,+0,1,2,33.3
1314,CLE,19,Jack-Waiters-Dellavedova-Thompson-Varejao,38.2,1.16,0.94,+17,5,1,83.3
1314,CLE,20,Irving-Waiters-Deng-Thompson-Zeller,37.3,1.16,1.17,+5,7,4,63.6
