Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,MIA,1,Nunn-Butler-Robinson-Ariza-Adebayo,197.3,1.19,1.12,+24,10,5,66.6
2021,MIA,2,Nunn-Butler-Robinson-Olynyk-Adebayo,195.6,1.15,1.12,+15,9,6,60.0
2021,MIA,3,Herro-Butler-Robinson-Olynyk-Adebayo,94.4,1.23,1.04,+34,9,2,81.8
2021,MIA,4,Vincent-Herro-Iguodala-Robinson-Adebayo,93.4,1.16,1.07,+14,6,7,46.1
2021,MIA,5,Herro-Iguodala-Butler-Robinson-Adebayo,76.4,1.12,1.07,+8,8,8,50.0
2021,MIA,6,Dragic-Butler-Robinson-Ariza-Adebayo,58.4,1.16,1.08,+11,8,3,72.7
2021,MIA,7,Nunn-Okpala-Butler-Robinson-Olynyk,56.7,1.12,1.12,+2,2,4,33.3
2021,MIA,8,Oladipo-Butler-Robinson-Ariza-Adebayo,49.7,1.11,0.96,+15,3,1,75.0
2021,MIA,9,Dragic-Nunn-Iguodala-Robinson-Adebayo,47.8,1.13,1.14,+8,7,4,63.6
2021,MIA,10,Herro-Butler-Robinson-Ariza-Adebayo,41.4,1.34,0.94,+43,9,3,75.0
2021,MIA,11,Dragic-Nunn-Robinson-Olynyk-Adebayo,38.5,1.10,1.26,-13,1,3,25.0
2021,MIA,12,Nunn-Herro-Iguodala-Robinson-Adebayo,32.1,1.03,1.21,-12,3,6,33.3
2021,MIA,13,Dragic-Nunn-Herro-Iguodala-Dedmon,32.0,1.15,1.10,+2,3,2,60.0
2021,MIA,14,Vincent-Herro-Robinson-Achiuwa-Olynyk,31.8,1.07,1.25,-13,0,2,0.0
2021,MIA,15,Dragic-Herro-Iguodala-Butler-Achiuwa,30.4,0.92,1.00,-5,3,4,42.8
2021,MIA,16,Nunn-Herro-Butler-Achiuwa-Olynyk,30.1,1.34,1.09,+13,3,3,50.0
2021,MIA,17,Dragic-Nunn-Iguodala-Strus-Adebayo,29.9,1.30,1.02,+19,2,1,66.6
2021,MIA,18,Dragic-Bradley-Iguodala-Robinson-Adebayo,29.0,1.36,1.03,+17,2,3,40.0
2021,MIA,19,Dragic-Herro-Iguodala-Robinson-Achiuwa,28.6,0.83,1.12,-16,0,5,0.0
2021,MIA,20,Nunn-Herro-Robinson-Ariza-Adebayo,28.1,1.03,1.40,-24,1,6,14.2
