Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,SAS,1,Hill-Ginobili-Jefferson-McDyess-Duncan,230.5,1.10,1.00,+46,17,9,65.3
0910,SAS,2,Parker-Bogans-Jefferson-McDyess-Duncan,191.3,1.08,0.97,+45,16,7,69.5
0910,SAS,3,Parker-Bogans-Jefferson-Blair-Duncan,123.6,0.98,0.98,+0,6,9,40.0
0910,SAS,4,Hill-Ginobili-Bogans-McDyess-Duncan,75.3,0.99,1.09,-15,3,8,27.2
0910,SAS,5,Hill-Ginobili-Jefferson-Bonner-Duncan,70.9,1.25,1.14,+21,12,10,54.5
0910,SAS,6,Parker-Hill-Jefferson-McDyess-Duncan,69.0,1.10,0.81,+33,7,3,70.0
0910,SAS,7,Parker-Ginobili-Jefferson-McDyess-Duncan,63.6,1.21,1.00,+35,15,7,68.1
0910,SAS,8,Hill-Bogans-Jefferson-McDyess-Duncan,54.3,1.10,1.26,-19,3,10,23.0
0910,SAS,9,Parker-Hill-Ginobili-Jefferson-Duncan,51.8,1.01,1.06,-3,8,6,57.1
0910,SAS,10,Parker-Finley-Jefferson-Bonner-Duncan,50.4,1.09,1.09,+0,2,4,33.3
0910,SAS,11,Hill-Mason-Ginobili-Jefferson-Blair,48.5,1.03,0.96,+4,8,5,61.5
0910,SAS,12,Ginobili-Temple-Jefferson-McDyess-Duncan,47.2,1.10,0.87,+16,2,1,66.6
0910,SAS,13,Hill-Mason-Ginobili-McDyess-Duncan,47.1,1.24,1.06,+16,11,7,61.1
0910,SAS,14,Hill-Mason-Ginobili-McDyess-Blair,47.1,1.01,0.94,+11,7,9,43.7
0910,SAS,15,Parker-Ginobili-Jefferson-Bonner-Duncan,45.4,1.09,0.96,+13,6,6,50.0
0910,SAS,16,Hill-Mason-Jefferson-McDyess-Duncan,44.8,1.07,1.12,-5,5,7,41.6
0910,SAS,17,Parker-Mason-Ginobili-McDyess-Duncan,43.7,1.01,0.83,+14,9,4,69.2
0910,SAS,18,Parker-Ginobili-Bogans-Jefferson-Duncan,40.9,1.14,1.07,+8,6,8,42.8
0910,SAS,19,Parker-Ginobili-Bogans-Blair-Duncan,39.8,1.14,1.15,-1,9,6,60.0
0910,SAS,20,Parker-Ginobili-Bogans-McDyess-Duncan,39.4,1.21,0.98,+20,7,6,53.8
