Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,BKN,1,Dinwiddie-Temple-Harris-Prince-Allen,483.6,1.11,1.11,+5,22,19,53.6
1920,BKN,2,Dinwiddie-Harris-LeVert-Prince-Allen,206.2,1.18,1.08,+48,12,7,63.1
1920,BKN,3,Temple-Luwawu-Cabarrot-LeVert-Chandler-Jordan,118.1,1.12,1.01,+14,6,5,54.5
1920,BKN,4,Irving-Harris-LeVert-Prince-Allen,107.7,1.18,1.17,+6,6,6,50.0
1920,BKN,5,Irving-Dinwiddie-Harris-Prince-Allen,102.7,1.14,1.13,+9,5,8,38.4
1920,BKN,6,Irving-Temple-Harris-Prince-Allen,89.9,1.17,1.07,+15,6,5,54.5
1920,BKN,7,Dinwiddie-Temple-Harris-Prince-Jordan,84.0,1.12,1.02,+25,13,11,54.1
1920,BKN,8,Dinwiddie-Harris-Musa-Prince-Allen,53.8,1.13,1.13,+5,7,5,58.3
1920,BKN,9,Dinwiddie-Harris-LeVert-Chandler-Jordan,45.1,1.18,1.15,+2,4,3,57.1
1920,BKN,10,Nwaba-Temple-Shumpert-Pinson-Jordan,45.0,1.12,1.03,+9,3,2,60.0
1920,BKN,11,Irving-Harris-LeVert-Prince-Jordan,44.8,1.05,1.26,-23,3,6,33.3
1920,BKN,12,Dinwiddie-Temple-LeVert-Chandler-Jordan,41.1,1.04,0.98,+5,2,3,40.0
1920,BKN,13,Temple-Harris-LeVert-Kurucs-Allen,40.5,1.30,1.28,+2,2,1,66.6
1920,BKN,14,Dinwiddie-Luwawu-Cabarrot-Harris-Prince-Allen,36.9,0.92,1.00,-13,7,9,43.7
1920,BKN,15,Dinwiddie-Harris-Prince-Kurucs-Allen,34.4,1.41,1.04,+28,4,0,100
1920,BKN,16,Dinwiddie-Harris-Prince-Chandler-Allen,33.9,0.83,1.28,-33,3,9,25.0
1920,BKN,17,Dinwiddie-Temple-Harris-Chandler-Jordan,32.2,1.11,0.85,+21,7,4,63.6
1920,BKN,18,Temple-Luwawu-Cabarrot-Kurucs-Chandler-Jordan,29.5,0.88,1.09,-13,2,3,40.0
1920,BKN,19,Irving-Dinwiddie-Temple-Prince-Allen,27.4,1.15,1.16,-3,3,4,42.8
1920,BKN,20,Dinwiddie-Harris-LeVert-Prince-Jordan,26.1,1.24,1.25,-1,4,4,50.0
