Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0910,UTA,1,Williams-Brewer-Kirilenko-Boozer-Okur,327.8,1.11,1.07,+28,13,12,52.0
0910,UTA,2,Williams-Matthews-Brewer-Boozer-Okur,241.5,1.14,1.16,-6,10,10,50.0
0910,UTA,3,Williams-Matthews-Miles-Boozer-Okur,204.6,1.16,1.07,+39,11,8,57.8
0910,UTA,4,Williams-Matthews-Miles-Millsap-Boozer,147.8,1.19,1.18,+7,19,13,59.3
0910,UTA,5,Williams-Matthews-Kirilenko-Boozer-Okur,141.1,1.03,1.21,-57,2,11,15.3
0910,UTA,6,Williams-Brewer-Miles-Boozer-Okur,136.1,0.99,1.00,-2,4,9,30.7
0910,UTA,7,Williams-Brewer-Kirilenko-Millsap-Boozer,117.5,1.19,1.07,+25,12,7,63.1
0910,UTA,8,Williams-Matthews-Kirilenko-Millsap-Boozer,110.3,1.14,0.95,+33,15,11,57.6
0910,UTA,9,Williams-Matthews-Korver-Millsap-Boozer,109.7,1.21,1.11,+27,12,10,54.5
0910,UTA,10,Williams-Brewer-Kirilenko-Millsap-Okur,84.1,1.08,1.07,+7,8,7,53.3
0910,UTA,11,Price-Korver-Miles-Millsap-Okur,82.9,1.10,1.07,+6,7,9,43.7
0910,UTA,12,Williams-Matthews-Brewer-Millsap-Boozer,73.0,1.05,1.06,-2,8,11,42.1
0910,UTA,13,Williams-Korver-Kirilenko-Millsap-Boozer,60.6,1.32,1.19,+13,7,7,50.0
0910,UTA,14,Williams-Matthews-Brewer-Boozer-Fesenko,58.4,1.29,0.98,+32,6,2,75.0
0910,UTA,15,Williams-Korver-Miles-Millsap-Okur,54.2,1.34,1.09,+21,10,5,66.6
0910,UTA,16,Williams-Korver-Miles-Millsap-Boozer,52.6,1.31,1.11,+18,10,7,58.8
0910,UTA,17,Williams-Matthews-Kirilenko-Millsap-Okur,42.3,1.16,0.88,+29,12,4,75.0
0910,UTA,18,Williams-Matthews-Brewer-Millsap-Okur,42.1,1.11,1.17,-10,5,7,41.6
0910,UTA,19,Williams-Matthews-Miles-Millsap-Okur,38.6,1.01,0.99,+2,7,7,50.0
0910,UTA,20,Williams-Brewer-Miles-Millsap-Boozer,37.7,1.07,1.12,+0,3,4,42.8
