Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1920,PHO,1,Rubio-Booker-OubreJr.-Saric-Baynes,240.2,1.21,1.14,+36,9,9,50.0
1920,PHO,2,Rubio-Booker-OubreJr.-Bridges-Ayton,221.3,1.25,1.07,+91,14,5,73.6
1920,PHO,3,Rubio-Booker-OubreJr.-Saric-Kaminsky,150.8,1.19,1.15,+24,11,7,61.1
1920,PHO,4,Rubio-Booker-Bridges-C.Johnson-Ayton,139.3,1.21,1.06,+61,14,3,82.3
1920,PHO,5,Rubio-Booker-Bridges-Saric-Ayton,111.5,1.22,1.22,-6,4,7,36.3
1920,PHO,6,Rubio-Booker-OubreJr.-Saric-Ayton,88.3,0.99,1.05,-12,4,7,36.3
1920,PHO,7,Rubio-Booker-Bridges-Saric-Baynes,54.3,1.32,1.20,+20,3,2,60.0
1920,PHO,8,Okobo-Booker-OubreJr.-Bridges-Ayton,53.2,1.07,1.18,-13,5,7,41.6
1920,PHO,9,Rubio-Booker-OubreJr.-Bridges-Baynes,49.8,1.19,0.89,+29,9,3,75.0
1920,PHO,10,T.Johnson-Booker-OubreJr.-Saric-Kaminsky,48.0,0.99,1.24,-31,2,9,18.1
1920,PHO,11,Rubio-Booker-OubreJr.-Baynes-Ayton,40.3,1.20,1.09,+4,2,1,66.6
1920,PHO,12,Rubio-Booker-OubreJr.-Bridges-Saric,39.0,1.20,1.00,+16,6,5,54.5
1920,PHO,13,Rubio-OubreJr.-Bridges-C.Johnson-Baynes,35.4,1.22,1.21,-9,3,6,33.3
1920,PHO,14,Carter-T.Johnson-Bridges-C.Johnson-Kaminsky,29.9,1.02,0.97,+2,4,2,66.6
1920,PHO,15,Rubio-Booker-OubreJr.-Bridges-Diallo,29.2,1.02,1.36,-20,2,4,33.3
1920,PHO,16,Rubio-OubreJr.-Bridges-Saric-Kaminsky,28.8,1.00,0.97,+5,2,0,100
1920,PHO,17,Okobo-Booker-OubreJr.-Saric-Baynes,28.6,1.07,1.36,-18,0,6,0.0
1920,PHO,18,Carter-Booker-OubreJr.-Saric-Baynes,27.0,1.11,0.86,+12,2,1,66.6
1920,PHO,19,Carter-Okobo-Bridges-C.Johnson-Diallo,25.9,1.15,1.09,+3,3,3,50.0
1920,PHO,20,Carter-Rubio-Booker-Bridges-Baynes,24.8,1.35,1.12,+10,3,1,75.0
