Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
0708,WAS,1,Daniels-Stevenson-Butler-Jamison-Haywood,737,1.12,1.10,+27,23,16,58.9
0708,WAS,2,Daniels-Stevenson-Jamison-Blatche-Haywood,189,1.05,1.10,-12,6,8,42.8
0708,WAS,3,Mason-Stevenson-Butler-Jamison-Haywood,171,1.14,1.10,+22,9,8,52.9
0708,WAS,4,Arenas-Stevenson-Butler-Jamison-Haywood,150,1.00,0.96,+13,5,4,55.5
0708,WAS,5,Daniels-Stevenson-Jamison-Songaila-Haywood,120,1.12,1.15,-7,5,8,38.4
0708,WAS,6,Daniels-Stevenson-Butler-Jamison-Blatche,109,1.27,1.17,+1,9,16,36.0
0708,WAS,7,Mason-McGuire-Young-Blatche-Songaila,98,1.08,1.21,-21,10,10,50.0
0708,WAS,8,Mason-McGuire-Young-Blatche-Pecherov,73,1.02,1.25,-24,3,9,25.0
0708,WAS,9,Stevenson-Young-Butler-Jamison-Haywood,72,1.22,0.98,+33,6,4,60.0
0708,WAS,10,Mason-Young-Butler-Blatche-Songaila,67,1.10,1.16,-19,7,9,43.7
0708,WAS,11,Mason-Stevenson-Jamison-Blatche-Haywood,64,1.09,1.19,-18,3,6,33.3
0708,WAS,12,Daniels-Stevenson-Butler-Jamison-Songaila,60,1.27,1.10,+25,7,4,63.6
0708,WAS,13,Mason-Stevenson-Jamison-Songaila-Haywood,56,1.27,1.13,+15,6,6,50.0
0708,WAS,14,Mason-Young-Jamison-Blatche-Songaila,56,1.09,0.82,+31,11,4,73.3
0708,WAS,15,Daniels-Stevenson-Butler-Songaila-Haywood,47,1.17,0.94,+19,5,0,100
0708,WAS,16,Daniels-Mason-Butler-Jamison-Blatche,42,1.16,1.17,-2,7,6,53.8
0708,WAS,17,Mason-McGuire-Young-Pecherov-Songaila,42,0.88,1.09,-16,2,3,40.0
0708,WAS,18,Daniels-Mason-Butler-Jamison-Songaila,39,1.25,0.86,+29,7,3,70.0
0708,WAS,19,Mason-Young-Butler-Jamison-Blatche,36,1.25,0.97,+20,8,4,66.6
0708,WAS,20,Daniels-Mason-Jamison-Blatche-Songaila,35,0.97,0.95,+1,5,7,41.6
