Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,DET,1,Jennings-Caldwell-Pope-Smith-Monroe-Drummond,495.8,1.01,1.05,-49,17,21,44.7
1314,DET,2,Jennings-Singler-Smith-Monroe-Drummond,460.9,1.05,1.15,-85,16,22,42.1
1314,DET,3,Jennings-Stuckey-Singler-Smith-Monroe,248.7,1.00,1.11,-42,22,29,43.1
1314,DET,4,Jennings-Stuckey-Smith-Monroe-Drummond,175.1,1.14,1.21,-25,17,18,48.5
1314,DET,5,Jennings-Stuckey-Singler-Monroe-Drummond,131.6,1.12,1.19,-18,5,12,29.4
1314,DET,6,Jennings-Stuckey-Singler-Smith-Drummond,129.9,1.18,1.10,+20,17,15,53.1
1314,DET,7,Bynum-Stuckey-Singler-Smith-Drummond,88.6,1.05,1.07,+0,10,12,45.4
1314,DET,8,Jennings-Caldwell-Pope-Singler-Smith-Monroe,82.8,1.20,0.98,+39,13,7,65.0
1314,DET,9,Jennings-Stuckey-Caldwell-Pope-Smith-Monroe,66.0,1.21,1.07,+21,10,7,58.8
1314,DET,10,Jennings-Billups-Smith-Monroe-Drummond,61.3,1.02,1.35,-32,2,5,28.5
1314,DET,11,Jennings-Caldwell-Pope-Singler-Monroe-Drummond,53.8,1.16,0.99,+21,6,2,75.0
1314,DET,12,Bynum-Billups-Smith-Monroe-Drummond,52.8,1.04,0.99,+7,2,2,50.0
1314,DET,13,Jennings-Bynum-Singler-Smith-Monroe,50.7,1.00,1.12,-6,5,7,41.6
1314,DET,14,Bynum-Stuckey-Caldwell-Pope-Jerebko-Drummond,48.6,1.07,1.19,-15,4,9,30.7
1314,DET,15,Bynum-Stuckey-Singler-Smith-Monroe,47.3,1.16,1.00,+8,6,8,42.8
1314,DET,16,Bynum-Stuckey-Singler-Jerebko-Drummond,40.7,1.14,1.05,+6,5,4,55.5
1314,DET,17,Jennings-Stuckey-Caldwell-Pope-Smith-Drummond,38.1,0.85,0.95,-10,4,6,40.0
1314,DET,18,Jennings-Stuckey-Singler-Jerebko-Drummond,36.4,0.95,0.91,+1,5,7,41.6
1314,DET,19,Bynum-Stuckey-Caldwell-Pope-Smith-Drummond,35.3,1.03,1.34,-22,4,9,30.7
1314,DET,20,Jennings-Stuckey-Singler-Jerebko-Monroe,34.2,1.03,1.13,-6,2,8,20.0
