Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1617,HOU,1,Beverley-Harden-Ariza-Anderson-Capela,504.5,1.27,1.10,+194,27,12,69.2
1617,HOU,2,Harden-Gordon-Ariza-Anderson-Capela,273.0,1.12,1.04,+24,20,16,55.5
1617,HOU,3,Beverley-Harden-Ariza-Anderson-Harrell,195.6,1.10,1.10,+15,11,14,44.0
1617,HOU,4,Harden-Gordon-Ariza-Anderson-Nene,194.7,1.12,1.01,+54,28,13,68.2
1617,HOU,5,Harden-Gordon-Ariza-Anderson-Harrell,174.7,1.31,1.10,+95,19,13,59.3
1617,HOU,6,Beverley-Harden-Ariza-Anderson-Nene,156.6,1.11,1.07,+6,11,12,47.8
1617,HOU,7,Beverley-Gordon-Brewer-Dekkar-Nene,138.1,1.13,0.93,+61,14,9,60.8
1617,HOU,8,Harden-Gordon-Ariza-Dekkar-Nene,137.3,1.08,1.05,+6,19,13,59.3
1617,HOU,9,Beverley-Harden-Gordon-Ariza-Capela,104.0,1.30,1.18,+28,11,7,61.1
1617,HOU,10,Beverley-Gordon-Brewer-Dekkar-Harrell,91.8,1.17,1.09,+16,12,5,70.5
1617,HOU,11,Beverley-Williams-Gordon-Dekkar-Capela,88.0,1.17,0.98,+32,8,6,57.1
1617,HOU,12,Beverley-Gordon-Brewer-Dekkar-Capela,85.3,1.07,1.15,-19,5,11,31.2
1617,HOU,13,Harden-Gordon-Ariza-Dekkar-Harrell,70.2,1.23,1.19,+3,8,13,38.0
1617,HOU,14,Williams-Harden-Gordon-Ariza-Nene,66.9,1.27,1.08,+33,10,4,71.4
1617,HOU,15,Beverley-Harden-Gordon-Ariza-Nene,55.2,1.03,1.17,-21,6,10,37.5
1617,HOU,16,Harden-Brewer-Ariza-Anderson-Capela,47.8,1.09,1.03,+5,3,2,60.0
1617,HOU,17,Beverley-Williams-Gordon-Dekkar-Nene,46.0,1.14,1.15,+0,6,4,60.0
1617,HOU,18,Beverley-Harden-Gordon-Ariza-Anderson,36.4,1.22,1.05,+19,6,4,60.0
1617,HOU,19,Harden-Brewer-Ariza-Anderson-Harrell,33.8,1.14,1.21,-6,1,3,25.0
1617,HOU,20,Harden-Gordon-Ariza-Dekkar-Capela,33.8,0.96,1.38,-37,1,11,8.3
