Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,PHI,1,Holiday-Meeks-Iguodala-Brand-Hawes,196.4,1.01,0.87,+59,14,8,63.6
1112,PHI,2,Holiday-Meeks-Iguodala-Allen-Brand,157.7,1.09,0.97,+35,9,7,56.2
1112,PHI,3,Holiday-Turner-Iguodala-Brand-Hawes,144.4,0.90,1.13,-63,5,13,27.7
1112,PHI,4,Holiday-Meeks-Iguodala-Brand-Vucevic,143.9,1.01,0.98,+7,6,11,35.2
1112,PHI,5,Holiday-Williams-Iguodala-Young-Brand,143.6,1.05,1.06,-9,13,18,41.9
1112,PHI,6,Holiday-Turner-Iguodala-Young-Brand,133.5,1.08,0.90,+38,15,9,62.5
1112,PHI,7,Holiday-Meeks-Iguodala-Brand-Battie,105.5,0.95,0.85,+23,6,2,75.0
1112,PHI,8,Holiday-Williams-Turner-Young-Vucevic,104.2,1.08,0.98,+20,12,12,50.0
1112,PHI,9,Williams-Meeks-Turner-Young-Vucevic,89.7,1.10,0.92,+33,11,8,57.8
1112,PHI,10,Holiday-Williams-Turner-Young-Brand,84.6,1.14,1.00,+23,15,9,62.5
1112,PHI,11,Holiday-Meeks-Iguodala-Young-Brand,82.3,1.18,1.07,+23,13,10,56.5
1112,PHI,12,Williams-Turner-Iguodala-Young-Hawes,73.2,1.25,1.01,+34,11,7,61.1
1112,PHI,13,Holiday-Williams-Iguodala-Young-Hawes,72.0,1.16,0.96,+34,14,7,66.6
1112,PHI,14,Williams-Turner-Iguodala-Young-Vucevic,71.6,1.09,0.96,+11,9,9,50.0
1112,PHI,15,Holiday-Williams-Turner-Young-Hawes,67.5,1.02,1.05,-3,9,7,56.2
1112,PHI,16,Williams-Turner-Iguodala-Young-Brand,61.5,1.05,0.99,+9,12,10,54.5
1112,PHI,17,Williams-Meeks-Turner-Young-Hawes,57.6,1.05,1.20,-12,7,7,50.0
1112,PHI,18,Williams-Meeks-Iguodala-Young-Brand,57.0,1.13,0.97,+12,8,9,47.0
1112,PHI,19,Holiday-Turner-Iguodala-Brand-Vucevic,55.8,0.92,0.96,-4,5,5,50.0
1112,PHI,20,Holiday-Williams-Iguodala-Young-Vucevic,50.3,1.05,1.12,-5,8,10,44.4
