Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1213,SAC,1,Thomas-Evans-Salmons-Thompson-Cousins,581.9,1.05,1.13,-96,13,26,33.3
1213,SAC,2,Brooks-Evans-Salmons-Thompson-Cousins,130.4,1.21,1.11,+25,7,3,70.0
1213,SAC,3,Thomas-Thornton-Salmons-Thompson-Cousins,121.8,1.03,1.08,-5,11,13,45.8
1213,SAC,4,Thomas-Garcia-Salmons-Thompson-Cousins,117.7,1.06,1.06,-1,4,3,57.1
1213,SAC,5,Thomas-Evans-Johnson-Thompson-Cousins,105.0,0.90,1.04,-30,3,5,37.5
1213,SAC,6,Brooks-Garcia-Salmons-Thompson-Cousins,90.6,1.15,0.98,+33,6,2,75.0
1213,SAC,7,Thomas-Evans-Salmons-Patterson-Thompson,64.3,1.10,1.20,-14,3,5,37.5
1213,SAC,8,Brooks-Thornton-Salmons-Thompson-Cousins,63.2,1.13,1.26,-13,5,6,45.4
1213,SAC,9,Thomas-Thornton-Evans-Thompson-Cousins,51.8,1.16,1.14,-1,9,10,47.3
1213,SAC,10,Brooks-Thornton-Garcia-Robinson-Hayes,48.4,1.03,1.14,-8,3,5,37.5
1213,SAC,11,Thomas-Evans-Salmons-Thompson-Hayes,47.2,1.17,0.90,+23,6,3,66.6
1213,SAC,12,Thomas-Evans-Salmons-Robinson-Cousins,42.8,1.06,0.94,+10,4,2,66.6
1213,SAC,13,Thomas-Evans-Garcia-Thompson-Cousins,33.7,0.80,1.09,-19,1,3,25.0
1213,SAC,14,Thomas-Thornton-Evans-Salmons-Cousins,33.0,1.04,1.32,-20,1,7,12.5
1213,SAC,15,Fredette-Thornton-Johnson-Robinson-Hayes,32.9,1.03,1.05,-2,3,2,60.0
1213,SAC,16,Thomas-Fredette-Johnson-Robinson-Hayes,30.6,1.19,0.86,+21,4,2,66.6
1213,SAC,17,Thomas-Evans-Garcia-Salmons-Cousins,30.4,1.13,1.13,+3,2,2,50.0
1213,SAC,18,Brooks-Thornton-Salmons-Johnson-Thompson,29.9,0.92,1.16,-16,0,2,0.0
1213,SAC,19,Brooks-Thornton-Evans-Hayes-Cousins,26.2,0.67,0.94,-12,1,3,25.0
1213,SAC,20,Thornton-Evans-Salmons-Thompson-Cousins,24.6,1.18,1.23,-4,4,4,50.0
