Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
2021,TOR,1,Lowry-VanVleet-Powell-Siakam-Baynes,127.5,1.23,1.20,+11,3,4,42.8
2021,TOR,2,Lowry-VanVleet-Anunoby-Siakam-Baynes,113.0,1.05,1.09,-8,3,6,33.3
2021,TOR,3,Lowry-VanVleet-Powell-Anunoby-Siakam,105.0,1.20,1.08,+32,8,3,72.7
2021,TOR,4,Lowry-VanVleet-Anunoby-Siakam-Birch,89.9,1.24,1.02,+41,3,0,100
2021,TOR,5,Lowry-VanVleet-Powell-Siakam-Boucher,77.6,1.22,1.17,+7,6,7,46.1
2021,TOR,6,Lowry-VanVleet-Anunoby-Siakam-Boucher,68.0,1.11,1.10,+8,3,5,37.5
2021,TOR,7,Flynn-TrentJr.-Anunoby-Siakam-Boucher,48.9,1.26,1.06,+20,2,1,66.6
2021,TOR,8,Lowry-VanVleet-Powell-Anunoby-Boucher,45.4,1.38,0.96,+41,4,2,66.6
2021,TOR,9,VanVleet-Powell-Anunoby-Siakam-Baynes,37.1,1.03,1.23,-12,2,3,40.0
2021,TOR,10,Lowry-Powell-Johnson-Bembry-Baynes,36.3,0.87,1.34,-40,2,4,33.3
2021,TOR,11,VanVleet-Powell-Bembry-Siakam-Boucher,34.9,1.20,0.96,+14,3,5,37.5
2021,TOR,12,VanVleet-TrentJr.-Anunoby-Siakam-Baynes,32.9,1.16,1.15,+4,2,1,66.6
2021,TOR,13,Lowry-VanVleet-TrentJr.-Anunoby-Siakam,31.9,0.99,1.29,-17,0,3,0.0
2021,TOR,14,Flynn-Johnson-Bembry-Gillespie-Birch,31.9,1.16,1.24,-5,1,1,50.0
2021,TOR,15,VanVleet-Powell-Anunoby-Siakam-Boucher,31.1,1.40,0.94,+33,7,2,77.7
2021,TOR,16,Flynn-VanVleet-Anunoby-Siakam-Birch,27.1,1.06,1.22,-6,0,1,0.0
2021,TOR,17,VanVleet-TrentJr.-Johnson-Siakam-Birch,27.0,1.28,1.18,+7,1,0,100
2021,TOR,18,VanVleet-Johnson-Watanabe-Siakam-Birch,24.0,1.04,1.32,-14,0,1,0.0
2021,TOR,19,Lowry-VanVleet-Anunoby-Siakam-Len,23.4,1.20,1.02,+8,4,1,80.0
2021,TOR,20,Lowry-VanVleet-Davis-Siakam-Baynes,23.3,1.27,1.05,+11,1,1,50.0
