Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1415,LAL,1,Lin-Bryant-Johnson-Boozer-Hill,337.7,1.05,1.21,-113,3,16,15.7
1415,LAL,2,Price-Bryant-Johnson-Hill-Davis,268.4,1.01,1.10,-48,3,14,17.6
1415,LAL,3,Clarkson-Ellington-Johnson-Hill-Black,133.3,1.03,0.93,+23,5,2,71.4
1415,LAL,4,Lin-Ellington-Young-Boozer-Sacre,126.5,1.08,1.04,+10,7,7,50.0
1415,LAL,5,Lin-Ellington-Johnson-Hill-Davis,116.9,1.07,1.01,+14,5,3,62.5
1415,LAL,6,Lin-Clarkson-Johnson-Kelly-Black,113.8,1.14,1.16,-5,4,3,57.1
1415,LAL,7,Clarkson-Ellington-Kelly-Black-Sacre,106.3,1.08,1.24,-30,1,5,16.6
1415,LAL,8,Clarkson-Ellington-Boozer-Kelly-Sacre,101.1,0.95,1.13,-37,2,7,22.2
1415,LAL,9,Price-Ellington-Johnson-Hill-Davis,94.3,1.03,1.09,-11,3,4,42.8
1415,LAL,10,Lin-Young-Johnson-Boozer-Davis,77.0,0.92,1.17,-36,0,6,0.0
1415,LAL,11,Clarkson-Ellington-Kelly-Hill-Sacre,70.1,0.92,1.02,-14,2,3,40.0
1415,LAL,12,Clarkson-Brown-Johnson-Kelly-Black,69.7,1.10,1.19,-5,4,4,50.0
1415,LAL,13,Lin-Bryant-Johnson-Hill-Davis,62.3,1.06,1.25,-25,6,9,40.0
1415,LAL,14,Lin-Brown-Boozer-Kelly-Davis,57.8,0.92,0.96,-7,2,3,40.0
1415,LAL,15,Price-Ellington-Young-Davis-Sacre,55.0,1.02,1.00,+4,2,5,28.5
1415,LAL,16,Lin-Ellington-Johnson-Boozer-Davis,53.7,1.22,0.99,+23,7,2,77.7
1415,LAL,17,Lin-Young-Boozer-Kelly-Black,48.3,1.18,1.04,+10,3,1,75.0
1415,LAL,18,Lin-Clarkson-Young-Boozer-Sacre,46.8,0.87,0.98,-14,2,4,33.3
1415,LAL,19,Lin-Bryant-Young-Boozer-Sacre,37.9,0.83,0.90,-1,3,5,37.5
1415,LAL,20,Price-Ellington-Kelly-Hill-Davis,36.8,1.10,0.93,+11,2,0,100
