Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,MIN,1,Rubio-Martin-Brewer-Love-Pekovic,%1052.3,1.16,1.05,+272,33,16,67.3
1314,MIN,2,Rubio-Martin-Brewer-Love-Dieng,225.5,1.13,1.13,-3,6,7,46.1
1314,MIN,3,Rubio-Martin-Brewer-Cunningham-Love,146.0,1.13,1.09,+11,20,15,57.1
1314,MIN,4,Rubio-Martin-Brewer-Love-Turiaf,141.8,1.00,1.02,-6,8,6,57.1
1314,MIN,5,Rubio-Budinger-Brewer-Cunningham-Love,71.2,1.20,1.15,+8,3,5,37.5
1314,MIN,6,Rubio-Budinger-Brewer-Love-Turiaf,69.8,1.14,1.04,+15,5,1,83.3
1314,MIN,7,Barea-Martin-Brewer-Cunningham-Love,57.6,1.00,1.34,-31,6,12,33.3
1314,MIN,8,Barea-Martin-Brewer-Love-Pekovic,53.9,1.01,1.13,-9,9,7,56.2
1314,MIN,9,Barea-Shved-Budinger-Cunningham-Turiaf,53.1,1.11,1.03,+8,6,3,66.6
1314,MIN,10,Rubio-Brewer-Hummel-Love-Dieng,47.5,1.05,0.99,+10,1,1,50.0
1314,MIN,11,Barea-Shved-MbahaMoute-Cunningham-Pekovic,45.6,1.12,0.92,+14,4,4,50.0
1314,MIN,12,Barea-Rubio-Brewer-Cunningham-Love,45.5,1.19,1.07,+6,7,6,53.8
1314,MIN,13,Barea-Shved-MbahaMoute-Cunningham-Love,40.7,1.26,0.91,+30,8,3,72.7
1314,MIN,14,Rubio-Brewer-Hummel-Love-Pekovic,38.5,1.05,1.05,-1,2,2,50.0
1314,MIN,15,Rubio-Brewer-Hummel-Cunningham-Dieng,34.2,1.34,0.90,+32,2,0,100
1314,MIN,16,Barea-Budinger-MbahaMoute-Cunningham-Dieng,31.3,0.73,0.75,+2,3,4,42.8
1314,MIN,17,Barea-Rubio-Brewer-Love-Dieng,30.9,1.09,0.85,+16,3,1,75.0
1314,MIN,18,Rubio-Brewer-Hummel-Cunningham-Love,29.1,1.22,0.95,+15,7,3,70.0
1314,MIN,19,Barea-Martin-Hummel-Cunningham-Pekovic,27.7,1.28,1.04,+14,3,0,100
1314,MIN,20,Rubio-Budinger-Brewer-Cunningham-Turiaf,27.5,1.36,1.09,+18,1,0,100
