Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1314,NOH,1,Holiday-Gordon-Aminu-Smith-Davis,200.7,1.03,1.02,+2,7,7,50.0
1314,NOH,2,Roberts-Gordon-Aminu-Davis-Ajinca,181.8,0.94,1.10,-56,6,16,27.2
1314,NOH,3,Holiday-Gordon-Aminu-Anderson-Smith,168.4,1.12,1.12,-2,4,5,44.4
1314,NOH,4,Roberts-Gordon-Aminu-Davis-Stiemsma,134.5,1.05,1.07,-6,9,9,50.0
1314,NOH,5,Roberts-Gordon-Evans-Davis-Ajinca,92.3,1.08,1.20,-18,4,8,33.3
1314,NOH,6,Holiday-Gordon-Evans-Anderson-Davis,91.0,1.25,1.20,+16,4,7,36.3
1314,NOH,7,Roberts-Gordon-Evans-Davis-Stiemsma,82.8,1.06,1.10,-6,6,9,40.0
1314,NOH,8,Holiday-Gordon-Aminu-Anderson-Davis,60.7,1.13,1.07,+3,5,2,71.4
1314,NOH,9,Holiday-Gordon-Aminu-Davis-Ajinca,54.3,1.03,1.02,+4,2,2,50.0
1314,NOH,10,Roberts-Gordon-Evans-Aminu-Davis,52.8,1.11,1.01,+6,3,5,37.5
1314,NOH,11,Holiday-Gordon-Evans-Smith-Davis,48.7,1.14,1.01,+12,6,5,54.5
1314,NOH,12,Roberts-Gordon-Aminu-Smith-Davis,48.5,1.14,1.07,+3,2,3,40.0
1314,NOH,13,Roberts-Morrow-Evans-Davis-Stiemsma,48.3,0.96,1.03,-3,6,10,37.5
1314,NOH,14,Rivers-Morrow-Aminu-Stiemsma-Withey,36.3,1.07,1.11,-1,4,3,57.1
1314,NOH,15,Holiday-Morrow-Aminu-Anderson-Davis,34.8,1.00,1.15,-10,0,3,0.0
1314,NOH,16,Holiday-Evans-Aminu-Anderson-Davis,33.2,1.22,1.05,+12,4,1,80.0
1314,NOH,17,Rivers-Morrow-Miller-Babbitt-Withey,30.0,1.16,0.91,+12,3,3,50.0
1314,NOH,18,Holiday-Gordon-Morrow-Smith-Davis,29.9,1.19,1.05,+8,2,1,66.6
1314,NOH,19,Rivers-Morrow-Evans-Babbitt-Stiemsma,29.5,1.25,1.06,+13,4,2,66.6
1314,NOH,20,Roberts-Evans-Aminu-Davis-Stiemsma,29.3,0.96,1.34,-22,3,4,42.8
