Name,Team,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS
Gibson,NYK,Shot Area,Restricted Area,48,74,0.649,0,0,0.0,0.649,8,0.604,0.396,0.0,0.0,0.604,0.396,1,1,1,4,4,4,1,7,1,1,4,1,1,1,49,Restricted Area
Gibson,NYK,Shot Area,In The Paint (Non-RA),13,26,0.5,0,0,0.0,0.5,1,0.769,0.231,0.0,0.0,0.769,0.231,2,3,2,4,4,4,3,6,2,2,4,1,2,2,49,In The Paint (Non-RA)
Gibson,NYK,Shot Area,Mid-Range,10,28,0.357,0,0,0.0,0.357,0,0.9,0.1,0.0,0.0,0.9,0.1,3,2,3,4,4,4,4,1,3,3,4,1,3,3,49,Mid-Range
Gibson,NYK,Shot Area,Left Corner 3,4,11,0.364,4,11,0.364,0.545,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,49,Left Corner 3
Gibson,NYK,Shot Area,Right Corner 3,9,15,0.6,9,15,0.6,0.9,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,1,1,1,2,1,4,4,1,1,3,4,49,Right Corner 3
Gibson,NYK,Shot Area,Above the Break 3,2,12,0.167,2,12,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,3,1,6,4,49,Above the Break 3
Gibson,NYK,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt
