Name,Team,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS
Kispert,WAS,Shot Area,Restricted Area,83,110,0.755,0,0,0.0,0.755,7,0.819,0.181,0.0,0.0,0.819,0.181,1,2,1,4,5,4,2,7,1,1,4,2,1,1,49,Restricted Area
Kispert,WAS,Shot Area,In The Paint (Non-RA),29,57,0.509,0,0,0.0,0.509,4,0.759,0.241,0.0,0.0,0.759,0.241,4,4,3,4,5,4,4,5,2,2,4,2,4,2,49,In The Paint (Non-RA)
Kispert,WAS,Shot Area,Mid-Range,10,28,0.357,0,1,0.0,0.357,1,0.8,0.2,0.0,0.0,0.8,0.2,6,6,6,4,4,4,6,2,3,3,4,2,6,3,49,Mid-Range
Kispert,WAS,Shot Area,Left Corner 3,30,63,0.476,30,63,0.476,0.714,1,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,2,2,3,2,4,4,2,2,3,5,49,Left Corner 3
Kispert,WAS,Shot Area,Right Corner 3,15,45,0.333,15,45,0.333,0.5,2,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,4,4,4,3,2,5,5,49,Right Corner 3
Kispert,WAS,Shot Area,Above the Break 3,67,211,0.318,67,211,0.318,0.476,5,0.0,0.0,0.97,0.03,0.97,0.03,2,1,2,1,1,1,1,6,4,4,1,1,2,3,49,Above the Break 3
Kispert,WAS,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,5,4,7,1,4,4,4,2,7,5,49,Backcourt
