Name,Team,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS
Fultz,ORL,Shot Area,Restricted Area,42,58,0.724,0,0,0.0,0.724,5,0.214,0.786,0.0,0.0,0.214,0.786,1,1,1,3,4,3,1,7,1,1,3,2,1,1,49,Restricted Area
Fultz,ORL,Shot Area,In The Paint (Non-RA),14,44,0.318,0,0,0.0,0.318,4,0.143,0.857,0.0,0.0,0.143,0.857,3,3,3,3,4,3,3,6,3,3,3,2,3,3,49,In The Paint (Non-RA)
Fultz,ORL,Shot Area,Mid-Range,23,56,0.411,0,0,0.0,0.411,2,0.13,0.87,0.0,0.0,0.13,0.87,2,2,2,3,4,3,2,5,2,2,3,2,2,2,49,Mid-Range
Fultz,ORL,Shot Area,Left Corner 3,1,2,0.5,1,2,0.5,0.75,1,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,2,3,2,5,3,4,4,1,2,4,5,49,Left Corner 3
Fultz,ORL,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,2,6,5,49,Right Corner 3
Fultz,ORL,Shot Area,Above the Break 3,3,12,0.25,3,12,0.25,0.375,1,0.0,0.0,0.333,0.667,0.333,0.667,4,4,4,1,1,1,4,3,4,4,1,1,4,4,49,Above the Break 3
Fultz,ORL,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,3,2,3,6,1,4,4,3,2,6,5,49,Backcourt
