Name,Team,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS
Dort,OKC,Shot Area,Restricted Area,99,181,0.547,0,0,0.0,0.547,25,0.465,0.535,0.0,0.0,0.465,0.535,2,2,2,4,5,4,2,7,1,1,4,2,2,1,49,Restricted Area
Dort,OKC,Shot Area,In The Paint (Non-RA),53,120,0.442,0,0,0.0,0.442,18,0.547,0.453,0.0,0.0,0.547,0.453,3,3,3,4,5,4,3,6,2,2,4,2,3,2,49,In The Paint (Non-RA)
Dort,OKC,Shot Area,Mid-Range,11,34,0.324,0,0,0.0,0.324,3,0.455,0.545,0.0,0.0,0.455,0.545,5,4,5,4,5,4,6,5,3,3,4,2,6,4,49,Mid-Range
Dort,OKC,Shot Area,Left Corner 3,10,26,0.385,10,26,0.385,0.577,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,5,1,4,4,3,2,5,5,49,Left Corner 3
Dort,OKC,Shot Area,Right Corner 3,16,34,0.471,16,34,0.471,0.706,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,2,2,2,4,1,4,4,2,2,4,5,49,Right Corner 3
Dort,OKC,Shot Area,Above the Break 3,104,330,0.315,104,330,0.315,0.473,2,0.0,0.0,0.846,0.154,0.846,0.154,1,1,1,1,1,1,1,4,4,4,1,1,1,3,49,Above the Break 3
Dort,OKC,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt
