Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,ORL,Appling,1%,-5.9,-3.4,-2.5,+25.0,-1.8,+26.8,+7.3
1516,ORL,Oladipo,60%,18.2,12.9,+5.3,-0.5,-3.3,+2.8,+4.5
1516,ORL,Nicholson,21%,16.3,14.0,+2.4,+2.0,-2.5,+4.5,+3.1
1516,ORL,Gordon,47%,18.7,14.3,+4.4,-1.9,-1.4,-0.5,+2.8
1516,ORL,Vucevic,51%,22.9,19.9,+3.0,-1.1,-2.1,+1.1,+2.4
1516,ORL,Harris,40%,16.6,14.0,+2.6,-1.0,-2.0,+1.1,+2.1
1516,ORL,Dedmon,18%,19.0,20.1,-1.1,-2.5,-1.4,-1.0,-1.1
1516,ORL,Jennings,11%,15.3,17.6,-2.3,-2.5,-1.5,-1.1,-1.9
1516,ORL,Payton,54%,15.0,18.4,-3.4,-1.6,-1.6,+0.1,-2.2
1516,ORL,Hezonja,35%,10.2,14.8,-4.6,-0.1,-2.4,+2.4,-2.3
1516,ORL,Fournier,64%,15.8,16.9,-1.0,-3.6,+2.0,-5.6,-2.6
1516,ORL,Frye,19%,13.0,21.3,-8.3,+3.2,-2.7,+5.9,-3.6
1516,ORL,Napier,15%,10.2,14.2,-4.1,-4.1,-1.2,-2.9,-3.7
1516,ORL,Smith,30%,15.8,21.8,-6.0,-1.5,-1.6,+0.1,-3.9
1516,ORL,Watson,16%,9.4,19.8,-10.4,-3.7,-1.2,-2.6,-7.8
1516,ORL,Marble,6%,5.7,17.1,-11.4,-2.5,-1.5,-1.0,-7.9
1516,ORL,Ilyasova,11%,16.0,24.7,-8.7,-11.9,-0.3,-11.6,-9.6
