Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,WAS,Martin,14%,12.2,12.8,-0.6,+1.7,-8.7,+10.4,+3.1
1011,WAS,McGee,55%,18.7,17.2,+1.5,-5.0,-10.2,+5.2,+2.7
1011,WAS,Young,51%,14.9,12.7,+2.2,-6.6,-8.1,+1.5,+1.9
1011,WAS,Blatche,54%,17.7,17.6,+0.0,-5.4,-9.6,+4.2,+1.4
1011,WAS,Jeffers,8%,14.7,17.8,-3.0,+2.1,-8.1,+10.3,+1.4
1011,WAS,Lewis,25%,13.5,14.1,-0.5,-4.7,-8.2,+3.5,+0.8
1011,WAS,Owens,3%,11.8,17.5,-5.7,+3.9,-7.6,+11.5,+0.0
1011,WAS,Thornton,27%,12.4,13.1,-0.7,-6.9,-7.5,+0.5,-0.3
1011,WAS,Booker,27%,16.4,18.3,-1.9,-7.7,-7.2,-0.6,-1.5
1011,WAS,Hudson,2%,5.7,7.3,-1.7,-9.8,-7.3,-2.5,-1.9
1011,WAS,Howard,10%,9.3,10.8,-1.5,-10.2,-7.0,-3.2,-2.0
1011,WAS,Hinrich,37%,14.3,16.9,-2.6,-8.5,-6.6,-1.9,-2.4
1011,WAS,Wall,65%,16.5,19.5,-3.0,-8.1,-5.8,-2.2,-2.8
1011,WAS,Shakur,4%,6.6,13.9,-7.3,-2.1,-7.5,+5.4,-3.1
1011,WAS,Jo.Crawford,22%,12.7,15.8,-3.1,-10.7,-6.4,-4.4,-3.5
1011,WAS,Arenas,18%,14.2,19.8,-5.6,-7.5,-7.3,-0.2,-3.8
1011,WAS,Evans,18%,11.3,15.9,-4.6,-11.9,-6.3,-5.6,-4.9
1011,WAS,Armstrong,10%,9.4,17.9,-8.5,-10.6,-6.9,-3.7,-6.9
1011,WAS,Yi,28%,10.5,19.9,-9.4,-9.5,-6.4,-3.1,-7.3
1011,WAS,Gee,3%,10.5,17.2,-6.7,-20.8,-6.9,-14.0,-9.1
1011,WAS,Seraphin,16%,8.8,21.8,-13.1,-15.1,-5.8,-9.3,-11.8
1011,WAS,N'Diaye,2%,5.9,33.3,-27.4,-19.9,-7.1,-12.8,-22.5
1011,WAS,Bibby,1%,0.5,52.6,-52.1,-19.7,-7.2,-12.5,-38.9
