Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1112,HOU,Dragic,55%,18.1,14.4,+3.7,+1.9,-1.8,+3.7,+3.7
1112,HOU,Dalembert,45%,17.7,15.5,+2.3,+1.7,-1.0,+2.7,+2.4
1112,HOU,Martin,39%,16.3,12.1,+4.2,-0.6,+0.7,-1.3,+2.3
1112,HOU,Lowry,47%,19.1,16.9,+2.1,+1.4,-0.8,+2.2,+2.1
1112,HOU,Camby,14%,20.7,19.4,+1.3,+1.4,+0.0,+1.3,+1.3
1112,HOU,Lee,55%,12.5,12.9,-0.4,+1.3,-1.1,+2.4,+0.5
1112,HOU,Budinger,40%,15.0,15.0,-0.0,+1.0,-0.3,+1.3,+0.4
1112,HOU,Scola,64%,15.4,17.1,-1.6,+1.6,-2.2,+3.7,+0.1
1112,HOU,Parsons,56%,13.5,16.5,-3.0,+1.6,-1.6,+3.3,-0.9
1112,HOU,Patterson,46%,11.5,14.6,-3.1,-1.4,+1.6,-2.9,-3.1
1112,HOU,Adrien,2%,11.6,10.9,+0.7,-10.7,+0.4,-11.1,-3.2
1112,HOU,Hill,15%,16.0,19.5,-3.6,-4.0,+0.9,-4.9,-4.0
1112,HOU,Boykins,3%,9.9,13.0,-3.1,-5.6,+0.4,-6.1,-4.1
1112,HOU,Fortson,2%,7.6,13.7,-6.0,-2.9,+0.3,-3.2,-5.1
1112,HOU,Smith,2%,13.3,21.2,-7.9,-2.8,+0.3,-3.1,-6.3
1112,HOU,Williams,6%,5.7,15.9,-10.2,-14.0,+1.1,-15.1,-11.8
1112,HOU,Morris,4%,2.7,15.2,-12.5,-11.1,+0.7,-11.8,-12.3
1112,HOU,Thabeet,1%,18.2,19.1,-0.9,-42.2,+0.5,-42.7,-14.8
1112,HOU,Flynn,4%,8.2,22.9,-14.7,-26.3,+1.4,-27.7,-19.0
