Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1011,PHO,Nash,62%,22.0,14.3,+7.7,+5.5,-11.5,+17.0,+10.8
1011,PHO,Gortat,41%,20.2,15.3,+4.9,+0.3,-1.7,+2.0,+3.9
1011,PHO,Hill,60%,15.5,14.7,+0.8,+1.0,-3.7,+4.7,+2.1
1011,PHO,Richardson,20%,20.0,19.2,+0.8,-0.5,-1.0,+0.4,+0.7
1011,PHO,Dudley,53%,16.6,16.1,+0.4,-0.7,-1.1,+0.4,+0.4
1011,PHO,Carter,35%,14.6,15.5,-0.9,-0.9,-0.9,-0.0,-0.6
1011,PHO,Frye,64%,13.6,20.1,-6.6,+1.9,-5.8,+7.7,-1.8
1011,PHO,Pietrus,17%,11.1,13.4,-2.3,-2.5,-0.5,-2.0,-2.2
1011,PHO,Warrick,35%,17.5,16.8,+0.7,-6.2,+2.1,-8.3,-2.3
1011,PHO,Childress,22%,13.9,14.8,-1.0,-7.0,+0.9,-7.9,-3.3
1011,PHO,Clark,2%,11.6,19.0,-7.4,+3.3,-1.0,+4.3,-3.5
1011,PHO,Brooks,12%,16.1,18.8,-2.6,-5.9,-0.2,-5.7,-3.7
1011,PHO,Lopez,25%,14.5,21.0,-6.5,-2.2,-0.4,-1.8,-4.9
1011,PHO,Turkoglu,16%,13.8,20.6,-6.8,-2.1,-0.6,-1.5,-5.0
1011,PHO,Dowdell,7%,11.9,16.0,-4.2,-7.2,-0.4,-6.9,-5.1
1011,PHO,Dragic,21%,11.4,14.1,-2.7,-11.8,+2.1,-13.9,-6.5
1011,PHO,Barron,5%,1.2,15.1,-14.0,+1.0,-1.0,+2.0,-8.6
1011,PHO,Siler,3%,14.2,24.7,-10.6,-7.6,-0.7,-6.9,-9.4
1011,PHO,Lawal,0%,-33.7,53.2,-86.9,-49.7,-0.9,-48.8,-74.2
