Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,UTA,Kirilenko,46%,18.7,10.1,+8.6,+7.0,-1.1,+8.1,+8.4
0809,UTA,Millsap,58%,20.7,17.2,+3.5,+5.6,-1.4,+7.0,+4.9
0809,UTA,Williams,63%,23.3,16.3,+7.1,+3.1,+1.9,+1.2,+4.7
0809,UTA,Harpring,17%,13.8,11.9,+2.0,+3.1,+2.5,+0.6,+1.4
0809,UTA,Brewer,66%,17.9,13.7,+4.3,+1.5,+4.8,-3.3,+1.2
0809,UTA,Okur,61%,19.6,19.5,+0.2,+3.3,+1.6,+1.6,+0.8
0809,UTA,Koufos,14%,16.9,14.2,+2.8,-1.0,+3.2,-4.2,-0.0
0809,UTA,Knight,24%,10.8,13.6,-2.8,+4.0,+2.2,+1.9,-0.9
0809,UTA,Korver,47%,13.6,17.6,-4.0,+3.9,+1.4,+2.5,-1.4
0809,UTA,Boozer,30%,19.4,21.6,-2.2,-1.5,+4.4,-5.9,-3.7
0809,UTA,Miles,41%,13.2,17.3,-4.0,+0.5,+4.1,-3.5,-3.8
0809,UTA,Fesenko,4%,14.6,25.3,-10.7,+1.5,+2.7,-1.1,-6.9
0809,UTA,Price,19%,9.6,20.9,-11.3,-2.7,+3.8,-6.5,-9.4
0809,UTA,Almond,6%,8.1,17.1,-8.9,-7.5,+3.3,-10.9,-9.7
0809,UTA,Collins,5%,6.5,27.3,-20.8,-5.5,+3.1,-8.5,-15.9
