Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1314,CHI,Noah,71%,21.9,16.1,+5.9,+3.9,-3.2,+7.1,+6.3
1314,CHI,Butler,65%,14.5,9.9,+4.6,+3.5,-1.3,+4.8,+4.6
1314,CHI,Gibson,59%,17.0,13.6,+3.5,+2.8,+0.4,+2.5,+3.1
1314,CHI,Deng,22%,18.1,14.9,+3.3,+2.7,+1.6,+1.1,+2.5
1314,CHI,Dunleavy,65%,13.4,11.7,+1.8,+3.2,-0.7,+3.9,+2.5
1314,CHI,Fredette,1%,12.0,24.9,-12.9,+30.3,+1.4,+28.8,+1.0
1314,CHI,Augustin,47%,17.8,16.5,+1.3,+1.9,+1.8,+0.2,+0.9
1314,CHI,Martin,1%,14.6,9.8,+4.7,-9.0,+2.0,-11.0,-0.5
1314,CHI,Hinrich,53%,11.3,15.4,-4.1,+3.3,+0.2,+3.1,-1.7
1314,CHI,Mohammed,14%,10.9,13.3,-2.4,-1.3,+2.3,-3.6,-2.8
1314,CHI,Boozer,54%,15.4,19.4,-4.0,-0.7,+4.8,-5.6,-4.5
1314,CHI,Rose,8%,9.5,14.3,-4.8,-4.8,+2.4,-7.2,-5.6
1314,CHI,Snell,31%,8.3,12.7,-4.4,-4.5,+4.7,-9.1,-5.9
1314,CHI,Teague,6%,-0.7,8.8,-9.4,+2.6,+1.8,+0.8,-6.0
1314,CHI,James,2%,1.1,15.3,-14.3,-5.0,+2.0,-7.0,-11.8
1314,CHI,Shengelia,0%,9.6,29.0,-19.5,-30.5,+2.0,-32.5,-23.0
1314,CHI,Murphy,2%,-0.3,23.8,-24.1,-37.0,+2.4,-39.4,-26.1
