Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0708,NOH,Paul,76%,31.7,17.3,+14.3,+7.7,-2.3,+10.0,+12.6
0708,NOH,West,72%,22.5,15.5,+7.0,+6.8,+1.1,+5.8,+6.5
0708,NOH,Stojakovic,68%,17.8,15.1,+2.7,+8.2,-1.1,+9.2,+5.3
0708,NOH,Chandler,70%,19.6,19.2,+0.4,+7.4,+0.2,+7.1,+3.1
0708,NOH,Wright,16%,17.4,15.3,+2.2,+1.2,+6.0,-4.8,-0.6
0708,NOH,Vinicius,2%,13.2,13.0,+0.2,+2.8,+5.3,-2.5,-0.9
0708,NOH,Peterson,45%,12.8,18.0,-5.2,+5.7,+4.8,+0.9,-2.8
0708,NOH,Jackson,22%,14.7,15.8,-1.1,+0.2,+6.7,-6.5,-3.3
0708,NOH,Ely,16%,10.5,17.5,-7.0,+6.5,+5.0,+1.5,-3.6
0708,NOH,Bowen,17%,11.0,14.8,-3.9,+2.0,+5.9,-3.9,-3.9
0708,NOH,Butler,22%,10.2,14.5,-4.3,+2.5,+6.0,-3.6,-4.0
0708,NOH,Pargo,38%,13.7,17.0,-3.3,+1.9,+7.3,-5.3,-4.1
0708,NOH,Wells,11%,17.1,19.1,-2.0,-2.6,+6.2,-8.9,-4.8
0708,NOH,Andersen,1%,7.1,17.3,-10.1,+7.0,+5.2,+1.8,-5.4
0708,NOH,James,5%,6.9,16.3,-9.5,-2.1,+5.6,-7.7,-8.8
0708,NOH,Armstrong,18%,8.8,20.4,-11.6,-2.6,+7.0,-9.6,-10.8
