Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,GSW,Curry,56%,27.1,16.7,+10.4,+11.2,-1.5,+12.8,+11.2
2122,GSW,PaytonII,32%,22.3,14.5,+7.8,+7.2,+4.9,+2.3,+6.0
2122,GSW,Poole,58%,20.4,15.2,+5.2,+6.9,+3.8,+3.1,+4.5
2122,GSW,PorterJr.,35%,20.1,15.2,+4.8,+8.0,+4.3,+3.7,+4.5
2122,GSW,Iguodala,15%,15.5,11.7,+3.9,+9.0,+5.0,+3.9,+3.9
2122,GSW,Wiggins,59%,18.8,16.4,+2.4,+5.6,+5.7,-0.1,+1.6
2122,GSW,Green,34%,18.2,17.8,+0.4,+7.0,+5.0,+2.0,+0.9
2122,GSW,Thompson,24%,21.3,18.8,+2.5,+3.3,+6.4,-3.0,+0.7
2122,GSW,Dowtin,1%,12.6,21.6,-9.0,+30.5,+5.5,+25.0,+0.0
2122,GSW,Wiseman,0%,0.0,0.0,+0.0,+0.0,+5.6,-5.6,+0.0
2122,GSW,Looney,44%,19.6,21.5,-1.9,+4.9,+6.2,-1.3,-1.7
2122,GSW,Bjelica,29%,18.0,20.6,-2.6,+5.6,+5.6,-0.0,-1.8
2122,GSW,Kuminga,30%,19.4,20.3,-1.0,+1.5,+7.4,-5.9,-2.6
2122,GSW,Moody,15%,13.3,12.4,+0.9,-3.5,+7.3,-10.8,-3.0
2122,GSW,Lee,32%,13.9,17.5,-3.6,+3.6,+6.6,-3.1,-3.4
2122,GSW,Toscano-Anderson,25%,14.1,18.3,-4.2,+2.3,+6.8,-4.4,-4.3
2122,GSW,Weatherspoon,2%,15.6,22.9,-7.3,-6.9,+5.9,-12.7,-9.1
2122,GSW,Chiozza,9%,5.7,25.0,-19.2,-6.5,+6.9,-13.4,-17.3
