Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,DEN,Anthony,67%,24.9,15.9,+9.0,+5.2,+1.8,+3.4,+6.8
0910,DEN,Nene,70%,21.2,17.5,+3.7,+5.6,+0.5,+5.1,+4.2
0910,DEN,Billups,63%,22.7,16.8,+5.9,+4.1,+4.0,+0.1,+3.6
0910,DEN,Smith,53%,17.0,13.7,+3.3,+5.9,+2.1,+3.8,+3.5
0910,DEN,Andersen,43%,17.8,19.4,-1.6,+9.4,+0.1,+9.3,+2.8
0910,DEN,Lawson,33%,18.4,16.2,+2.2,+6.1,+3.0,+3.1,+2.5
0910,DEN,Martin,50%,15.3,16.6,-1.3,+3.3,+4.9,-1.6,-1.4
0910,DEN,Afflalo,56%,12.2,15.6,-3.3,+3.9,+4.3,-0.3,-2.1
0910,DEN,Petro,11%,12.4,18.9,-6.5,+1.2,+4.4,-3.2,-5.2
0910,DEN,Carter,22%,11.6,17.4,-5.7,-1.8,+5.7,-7.5,-6.4
0910,DEN,Graham,19%,12.0,20.7,-8.7,-2.5,+5.6,-8.2,-8.5
0910,DEN,Allen,12%,6.8,23.7,-16.9,-12.5,+6.2,-18.7,-17.6
0910,DEN,Balkman,2%,7.9,25.5,-17.6,-19.1,+4.6,-23.7,-20.1
