Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1112,MIN,Love,67%,26.1,16.7,+9.4,+0.6,-7.9,+8.5,+9.1
1112,MIN,Pekovic,40%,22.3,13.8,+8.5,-1.7,-2.5,+0.7,+5.9
1112,MIN,Rubio,44%,14.8,15.2,-0.4,+1.7,-5.3,+7.0,+2.1
1112,MIN,Barea,32%,14.6,15.3,-0.8,-4.3,-1.2,-3.2,-1.6
1112,MIN,Lee,8%,9.3,10.5,-1.2,-4.5,-2.0,-2.6,-1.7
1112,MIN,Ridnour,55%,13.7,17.0,-3.3,-1.8,-2.6,+0.8,-1.9
1112,MIN,Ellington,31%,9.2,13.7,-4.5,-1.3,-2.6,+1.3,-2.6
1112,MIN,Williams,44%,13.0,15.8,-2.7,-3.6,-1.1,-2.5,-2.6
1112,MIN,Webster,36%,10.2,13.2,-3.0,-3.5,-1.5,-2.0,-2.7
1112,MIN,Beasley,34%,12.8,16.0,-3.2,-3.3,-1.6,-1.7,-2.7
1112,MIN,Randolph,16%,17.9,21.8,-3.9,-3.6,-1.9,-1.7,-3.2
1112,MIN,Tolliver,28%,8.4,14.9,-6.5,-1.9,-2.3,+0.4,-4.2
1112,MIN,Miller,5%,10.8,16.5,-5.6,-4.6,-2.1,-2.5,-4.6
1112,MIN,Johnson,46%,8.0,15.8,-7.8,-5.0,+0.2,-5.2,-7.0
1112,MIN,Milicic,15%,9.0,18.7,-9.7,-4.5,-1.8,-2.7,-7.4
