Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,SAC,Barnes,61%,19.9,17.4,+2.5,-1.3,-7.5,+6.2,+3.7
2021,SAC,Wright,20%,20.2,15.3,+4.9,-3.7,-3.8,+0.1,+3.3
2021,SAC,Hield,70%,16.6,16.5,+0.1,-1.2,-9.9,+8.7,+3.0
2021,SAC,Fox,59%,26.4,22.1,+4.3,-4.7,-2.4,-2.3,+2.1
2021,SAC,Holmes,52%,25.3,27.7,-2.4,+0.2,-8.0,+8.2,+1.1
2021,SAC,King,2%,26.8,17.0,+9.8,-1.7,-3.8,+2.1,+0.7
2021,SAC,Ramsey,3%,13.5,10.3,+3.2,+1.0,-3.9,+4.9,+0.4
2021,SAC,Haliburton,50%,20.5,18.7,+1.8,-5.0,-2.4,-2.6,+0.4
2021,SAC,WoodardII,1%,16.5,15.6,+1.0,+12.1,-3.9,+16.0,+0.1
2021,SAC,BagleyIII,32%,20.8,21.1,-0.4,-3.8,-3.7,-0.0,-0.3
2021,SAC,Davis,17%,18.3,20.9,-2.7,-5.4,-3.4,-2.0,-2.4
2021,SAC,Whiteside,16%,24.3,25.2,-0.9,-9.4,-2.7,-6.7,-2.8
2021,SAC,Jeffries,7%,9.2,20.6,-11.4,+5.0,-4.4,+9.4,-4.5
2021,SAC,Jones,10%,20.1,27.2,-7.1,-3.2,-3.8,+0.6,-4.5
2021,SAC,James,9%,14.7,19.7,-5.0,-8.5,-3.3,-5.2,-5.1
2021,SAC,Harkless,19%,11.2,21.7,-10.4,-1.1,-4.4,+3.3,-5.9
2021,SAC,Metu,14%,18.6,26.6,-8.0,-5.8,-3.4,-2.4,-6.1
2021,SAC,Bjelica,13%,16.4,24.3,-7.8,-6.7,-3.3,-3.4,-6.3
2021,SAC,Guy,7%,11.4,24.6,-13.2,-3.1,-3.8,+0.7,-8.6
2021,SAC,Joseph,27%,12.6,22.9,-10.4,-10.2,-1.3,-8.9,-9.9
2021,SAC,RobinsonIII,11%,11.6,22.3,-10.6,-17.3,-2.1,-15.2,-12.2
2021,SAC,Pelle,0%,40.0,86.3,-46.3,+26.7,-3.8,+30.4,-20.9
2021,SAC,Silva,0%,-6.9,24.4,-31.2,-5.3,-3.7,-1.5,-21.3
2021,SAC,Parker,1%,6.8,27.7,-20.9,-37.6,-3.5,-34.1,-23.9
