Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0809,SAS,Mensah-Bonsu,0%,39.9,19.8,+20.1,+43.6,+3.5,+40.0,+28.1
0809,SAS,Parker,62%,25.9,16.8,+9.1,+6.2,-0.3,+6.5,+8.1
0809,SAS,Ahearn,0%,14.7,12.8,+1.9,+20.4,+3.6,+16.8,+7.8
0809,SAS,Duncan,63%,27.2,16.4,+10.8,+4.9,+1.7,+3.2,+7.8
0809,SAS,Ginobili,30%,25.4,14.4,+11.0,+3.6,+3.8,-0.1,+6.6
0809,SAS,Williams,0%,51.4,14.4,+37.0,-42.4,+3.8,-46.1,+3.8
0809,SAS,Bonner,48%,16.8,18.3,-1.5,+8.4,-0.7,+9.1,+2.7
0809,SAS,Hairston,4%,13.4,10.1,+3.3,+0.6,+3.8,-3.2,+0.7
0809,SAS,Thomas,35%,15.8,15.6,+0.1,+3.9,+3.6,+0.3,+0.2
0809,SAS,Mason,63%,13.3,15.6,-2.3,+4.3,+2.7,+1.6,-0.7
0809,SAS,Gooden,8%,21.1,17.0,+4.1,-4.1,+4.4,-8.4,-0.9
0809,SAS,Finley,59%,12.8,14.6,-1.8,+3.5,+4.0,-0.5,-1.3
0809,SAS,Udoka,26%,10.8,15.1,-4.3,+5.5,+3.1,+2.4,-1.6
0809,SAS,Hill,32%,13.1,17.7,-4.6,+0.9,+5.0,-4.1,-4.4
0809,SAS,Tolliver,5%,8.8,16.4,-7.6,+1.4,+3.8,-2.5,-5.5
0809,SAS,Farmer,1%,0.7,12.3,-11.6,+6.2,+3.7,+2.5,-5.9
0809,SAS,Vaughn,7%,8.6,11.7,-3.2,-5.8,+4.5,-10.2,-6.0
0809,SAS,Oberto,17%,11.9,19.0,-7.1,-3.6,+5.2,-8.8,-7.8
0809,SAS,Bowen,38%,6.1,14.3,-8.2,-0.9,+6.5,-7.4,-7.9
0809,SAS,Croshere,1%,5.3,21.5,-16.2,-19.0,+3.8,-22.8,-18.9
