Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1920,LAC,Leonard,53%,32.9,12.2,+20.7,+12.7,-0.5,+13.1,+18.2
1920,LAC,George,41%,25.9,13.7,+12.2,+8.9,+4.9,+4.0,+9.5
1920,LAC,Harrell,50%,28.0,22.6,+5.4,+7.1,+6.0,+1.0,+3.9
1920,LAC,Zubac,38%,26.2,23.4,+2.8,+8.5,+5.3,+3.1,+2.9
1920,LAC,Jackson,10%,15.5,12.9,+2.6,+8.0,+6.4,+1.6,+2.3
1920,LAC,Beverley,39%,15.3,16.3,-1.0,+10.3,+4.2,+6.0,+1.4
1920,LAC,L.Williams,54%,19.8,18.0,+1.8,+5.4,+7.9,-2.5,+0.4
1920,LAC,Motley,1%,35.0,11.7,+23.2,+3.7,+6.6,-2.9,+0.1
1920,LAC,MorrisSr.,16%,9.6,14.6,-5.1,+15.1,+4.9,+10.1,-0.0
1920,LAC,Kabengele,2%,22.5,20.1,+2.5,-0.8,+6.7,-7.5,-0.8
1920,LAC,Green,38%,13.8,15.2,-1.4,+5.6,+7.1,-1.6,-1.4
1920,LAC,Patterson,22%,14.3,14.6,-0.4,+2.9,+7.6,-4.7,-1.8
1920,LAC,Mann,10%,13.1,14.6,-1.5,-0.7,+7.4,-8.1,-3.7
1920,LAC,WaltonJr.,6%,10.3,14.2,-3.9,+0.9,+6.9,-6.0,-4.6
1920,LAC,Shamet,42%,10.4,16.6,-6.2,+4.1,+8.3,-4.2,-5.5
1920,LAC,Harkless,33%,11.8,18.2,-6.4,+2.5,+8.5,-6.0,-6.3
1920,LAC,Robinson,14%,6.1,16.0,-9.9,+3.9,+7.0,-3.0,-7.6
1920,LAC,Coffey,5%,10.4,20.0,-9.6,-1.5,+6.9,-8.5,-9.2
1920,LAC,McGruder,25%,8.5,18.0,-9.5,-0.2,+8.8,-8.9,-9.3
1920,LAC,Noah,1%,13.6,21.4,-7.8,-18.6,+6.9,-25.5,-13.7
