Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,DET,Marjanovic,7%,33.8,16.6,+17.3,+5.2,-1.6,+6.9,+13.8
1617,DET,Harris,65%,19.4,13.5,+5.9,-0.0,-3.1,+3.1,+4.9
1617,DET,Udrih,14%,18.4,18.3,+0.1,+7.0,-2.5,+9.5,+3.2
1617,DET,Bullock,12%,13.5,12.6,+0.8,+5.9,-2.0,+7.9,+3.2
1617,DET,Baynes,29%,15.1,16.9,-1.8,+5.6,-3.9,+9.5,+2.0
1617,DET,Smith,49%,16.9,20.0,-3.2,+1.3,-3.5,+4.8,-0.5
1617,DET,Caldwell-Pope,64%,14.5,13.8,+0.8,-2.8,+1.9,-4.7,-1.0
1617,DET,Leuer,49%,16.3,17.8,-1.5,-1.9,-0.4,-1.4,-1.4
1617,DET,Drummond,61%,24.1,21.6,+2.5,-5.5,+5.6,-11.1,-2.0
1617,DET,Morris,65%,14.2,16.5,-2.4,-1.9,+0.4,-2.4,-2.4
1617,DET,Johnson,35%,8.2,13.3,-5.1,+0.1,-1.8,+1.9,-2.8
1617,DET,Gbinije,1%,-2.8,1.1,-3.9,-4.6,-1.1,-3.5,-3.7
1617,DET,Hilliard,10%,6.8,16.9,-10.1,+1.6,-1.4,+3.0,-5.7
1617,DET,Jackson,36%,16.8,21.9,-5.1,-7.6,+2.5,-10.2,-6.8
1617,DET,Ellenson,4%,8.8,22.0,-13.2,-1.6,-1.1,-0.5,-9.0
