Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,CHI,DeRozan,70%,28.9,18.1,+10.8,+1.4,-4.4,+5.8,+9.1
2122,CHI,LaVine,59%,24.9,16.4,+8.5,-0.4,-0.2,-0.2,+5.6
2122,CHI,Ball,30%,17.9,17.1,+0.9,+3.3,-1.9,+5.2,+2.3
2122,CHI,Caruso,29%,14.6,16.6,-2.0,+4.7,-2.4,+7.1,+1.1
2122,CHI,Green,39%,17.0,17.6,-0.6,+1.0,-1.2,+2.2,+0.3
2122,CHI,McClung,0%,13.2,-18.6,+31.8,-37.9,-0.3,-37.6,+0.1
2122,CHI,Simonovic,1%,12.4,7.0,+5.5,+4.3,-0.4,+4.6,+0.1
2122,CHI,Thomas,11%,12.5,14.9,-2.4,+3.4,-0.8,+4.2,-0.2
2122,CHI,Thompson,10%,19.6,21.8,-2.1,+0.5,-0.4,+0.9,-1.1
2122,CHI,JonesJr.,23%,15.6,19.0,-3.4,+1.9,-1.0,+2.9,-1.3
2122,CHI,Vucevic,61%,22.8,24.2,-1.4,-1.0,+0.6,-1.6,-1.4
2122,CHI,Bradley,14%,18.2,25.8,-7.6,+6.2,-1.4,+7.6,-2.5
2122,CHI,White,42%,15.6,21.1,-5.5,-0.8,+0.0,-0.8,-4.0
2122,CHI,Williams,11%,15.8,20.4,-4.6,-6.5,+0.4,-6.9,-5.3
2122,CHI,BrownJr.,27%,12.8,19.9,-7.1,-2.2,+0.4,-2.6,-5.6
2122,CHI,Dosunmu,54%,14.0,18.3,-4.3,-4.5,+4.5,-9.0,-5.9
2122,CHI,Dotson,2%,12.5,21.7,-9.2,-1.2,-0.3,-0.8,-6.4
2122,CHI,M.Hill,4%,12.5,20.2,-7.7,-12.1,+0.2,-12.3,-9.2
2122,CHI,A.Johnson,3%,11.2,16.0,-4.8,-25.1,+0.4,-25.6,-11.7
2122,CHI,Cook,5%,16.2,32.0,-15.8,-6.6,-0.0,-6.6,-12.7
2122,CHI,McKinnie,5%,6.9,31.0,-24.1,-13.1,+0.3,-13.4,-20.5
2122,CHI,Bell,0%,8.3,99.0,-90.7,+23.8,-0.4,+24.2,-52.4
