Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0708,POR,McRoberts,1%,22.9,22.6,+0.3,+25.6,-1.2,+26.8,+10.9
0708,POR,Roy,70%,21.8,14.8,+7.0,+0.5,-4.4,+4.8,+6.1
0708,POR,Wafer,2%,5.8,5.4,+0.4,+10.5,-1.2,+11.6,+4.9
0708,POR,Aldridge,67%,20.8,15.7,+5.0,-0.3,-2.4,+2.1,+3.9
0708,POR,Blake,61%,13.6,17.6,-4.0,+1.4,-4.6,+6.0,-0.0
0708,POR,Frye,34%,16.7,19.3,-2.7,+1.5,-2.2,+3.8,-0.1
0708,POR,Jones,32%,15.3,18.0,-2.8,+1.4,-2.1,+3.5,-0.3
0708,POR,Outlaw,55%,17.9,17.6,+0.3,-2.4,+0.8,-3.2,-1.1
0708,POR,Jack,56%,14.7,14.7,-0.0,-3.5,+2.2,-5.7,-2.3
0708,POR,Webster,54%,13.6,16.6,-3.0,-1.9,+0.2,-2.1,-2.6
0708,POR,Przybilla,46%,13.8,18.8,-5.0,-2.7,+0.5,-3.1,-4.3
0708,POR,Rodriguez,16%,10.4,15.7,-5.3,-8.0,+0.3,-8.3,-6.5
0708,POR,LaFrentz,7%,11.6,21.2,-9.5,-4.6,-0.7,-3.9,-7.3
0708,POR,Green,1%,7.1,24.1,-17.1,-1.1,-1.0,-0.1,-10.3
